,rest_name,username,review,stars,date,location,repeat,dmv
1958,Proof Restaurant,/user_details?userid=HVyLho6l6qW6nstqt3EMWQ,"*Sigh* I took two of my friend here on Saturday night, and the girls behind the bar were not so good.

A little snooty actually.
This one young lass tries to re-correct my pronunciation. Little does she know, if she would get out from behind the bar abit, in the countries were these grapes are from, there are many pronunciations, because there are many different spins on the grapes name.
The other one did not look like she was trying to help anyone.


My friends were unimpressed, and thought the atmosphere to be a little upper-crusty and without class.

C'est la Vie, I guess it is Proof! that wine bars are still full of @holes, and have a little way to go before being as casual as wine bars in the rest of the world.

Damn, I had such a great lunch here a few months back....
",2,3/7/2011,"Silver Spring, MD",True,True
1969,Proof Restaurant,/user_details?userid=8lNVz09BiNIJh_We8Fjv8Q,"I like to go to a restaurant for the full experience - food, drink, ambiance and service.  If one of those things is REALLY bad then it ruins the full experience.  Here at Proof, the food and wine are good.  The ambiance is so-so.  The service was awful.

This is one of the few restaurants where it seems that the staff knows that their restaurant is good and their wine is above the norm for this city (it is a very good wine spot) so they treat the customer with a sort of disdain. Its ridiculous. I have been in there twice and received the same treatment both times.  As good as the food was, I won't go back. The wait staff is so vigilant in their obnoxious behavior that the food can't save it.  Good luck with the uppity people that call themselves Proof employees. NO THANKS!
",2,4/25/2011,"Washington, DC",False,True
1986,Proof Restaurant,/user_details?userid=dNSrk2va4SPR7aBTbBhsxA,"Would have given a four as the food and ambiance were wonderful, especially the Peking Duck, sadly the service let the food down. I really thought the days of attitude filled condescending wait staff were behind us, not so at Proof.
",2,1/10/2015,"Washington, DC",False,True
1993,Proof Restaurant,/user_details?userid=IgSEH-JzbGwJfpBiHnXk8g,"Those waiters need a serious attitude adjustment. Our waiter, Matt, seriously just killed our mood, it's too bad. We started out fully intending on springing for the Chef's 6-course Meal (which is $140/person including wine tasting) but that was quickly shattered when we noticed that the chef meal online was TOTALLY different than the one in the restaurant. Okay fine, we can adjust. (but just a thought Proof, if you're going to market yourself such a high-end restaurant with innovative, cutting edge food and services, then update your website!)

The moment Matt approaches he's already in a rushed and hurried mode. Can't be bothered, Cant be bothered, Can't be bothered. I mean yikes, its not like this isn't a REALLY f-ing expensive restaurant, no skin off our back or anything, guy. We asked if the chef's tasting online would be offered tonight (in another menu at the restaurant we actually SAW it so we thought we'd try), but he quickly shot that down and hurried through his schpeil. O.......K..........

I had read an article in the Express literally two days prior raving about this limencello dressing and drink that the Chef at Proof makes. I love limencello and can NEVER find it. I was pretty excited to find it on the chef's tasting menu online (but not on the chef's tasting in the restaurant) so I asked Matt about it and he just stares at me like I'm crazy. ""No, there's no ....lemon dressing or whatever"". At that point he was pissing me off so I mentioned how that's too bad because i had JUST read an article about it and saw it offered that day. He claimed he would ask the chef about it, but later came back and said ""no"". No, WHAT? Ugh.

Anyway, at that point we were frustrated with Matt and about having to pick out a $35 entree vs. just cheese/charcuterie for dinner. He came back and offered no help but to evade my question about the charcuterie platter (the prices aren't clear on the menu...and don't get me started about being CLEAR). Finally, we just picked something and ordered our drinks. I ordered a 6 oz glass of wine and my bf ordered an 8.5 oz, but Matt brought out two 6 oz glasses and later charged him for another 8.5 oz we never ordered. I mean christ, I know it's Friday and you're busy and thats all fine and well, but I've worked at busy restaurants before and remembered that the KEY is in keeping my shit straight. ESPECIALLY for such a high-end, expensive restaurant.

Our mood and tolerance for this place was already ruined, despite the excellent food. The only way you can have a booth is if you're a party of at least 3. Otherwise, you will be crammed right next to another table listening to each other's convos. Fun! 

We ordered:

Tuna tartare: excellent
Salmon flatbread: excellent
3 cheese platter: pretty good
duck: excellent
some sort of fish that was on special: excellent
wine: EH. 

All in all, this place has great food. But based on the horrible service (and crammed seating) that does NOT justify the insanely high prices, we will never return. Rock on, Matt!
",2,7/17/2008,"Alexandria, VA",False,True
2003,Proof Restaurant,/user_details?userid=t82frYTeWtnLxEF7cij2BA,"The shrimp burger was very bland.  Two of us thought so. The lamb burger was characterized by the waiter as medium to medium-well, which is NOT appropriate for lamb.  We did, however, succeed in convincing them to go medium rare to medium; but it was a fight.  Then, the waiter disappeared for the entire lunch.  If it wasn't for us flagging down the bus boy three times, we would never have gotten a refill on our waters or sodas.  Finally, the wine was $20 for a ""small"" glass and $27 for a ""large"" glass.  So our bill for three mediocre sandwiches, two normal glasses of wine, and a club soda was $97...FOR LUNCH!  Otherwise, it was great, right?  I'm wondering why I gave them two stars...or a tip, for that matter.

I won't go back.  Spare yourself.
",2,1/9/2014,"Ashburn, VA",False,False
2019,Proof Restaurant,/user_details?userid=KoOxHDzZT-NrB2uu-r_Kfw,"bad service + indignant management = disastrous dinner

The food at Proof is delicious both times that I've been. The service was great the first time, but over Labor Day weekend 2012, we had the worst experience we've ever had AND the manager did not seem to care at all. I am jealous of the people with the 4 and 5 start reviews and I wish I had that type of service when I was there. Unfortunately, my review looks just like everyone else in the 1 to 2 star category. It seems Proof has a habit of being stuck-up, having several misanthropic servers and staff and continuing to charge full price even when they could comp something small to keep your business. 

We came in, sat down and started looking at the drink menu. We had two guests from out of town. One of our guests wanted a cocktail with tequila, but there wasn't anything like that on the cocktail menu. She asked the server to have the bartender make something up for her, and he did. He brought it back, set it down, and did not bother to tell her what the drink was. We placed an appetizer order. The apps came, we ate them and then sat quietly with empty drinks, empty plates and no server in sight. It was not busy that night, so I'm not sure what the issue was -  everyone seemed to have left DC for Labor Day. After about 40 minutes, we flagged someone down. He happened to be a manager and he finally took our food order and an order for a second round of drinks. A few food runners brought out our entrees, but once they hit the table, no one ever checked on us to see how the meal was going. Again, like I said, the food was good, but there was no one around to refill drinks even.

Finally my husband went to the hostess stand to ask for a comment card and then everyone started to try and pay attention to us again. Our server finally made a second appearance to try and show us the dessert menu. We were full and disenchanted with Proof by this time, so we had to pass. The bill came, we settled it and on the way out, we explained to the manager how the evening went. He didn't seem to care and only said sorry. He had only apologetic words, not actions. He did nothing to remedy the awful service. He did not offer to buy us a round or comp anything on our bill. It was a very rainy night and it would have been logical to have us stay at the bar and buy a round, but they wanted us out.

Despite our attempts to engage our server and have him speak to us or interact with us, he was having non of it. He seemed to be a quiet, keep to himself kind of guy. Which it totally fine if you don't work in a service industry. We asked for specials, he had nothing and pointed us back to the menu. We asked for recommendations and he pointed us back to the menu. We didn't see him from the time we ordered appetizers until the time he came to try and peddle dessert. I am not sure if he had a major life crisis or something terrible going on, but a little communication would have gone a long way. Even if his manager had explained what was going on. No one at Proof that night seemed to care about fixing the issues or ensuring repeat business.

The food at Proof is great, but there is nothing else there worth a 4 or 5 star review. It is far too expensive, dark and pretentious to treat customers like they are at a casual dining restaurant. At least when you're at Chipotle, you know that you are in charge of getting your own fork, filling your own drink and busing your own table.

I was so disappointed by Proof and I'm sad that I'll probably never go back there again. A bad server is one thing, but an indignant manager is another. If they treat other people this way, i don't think they'll last long.
",2,9/9/2012,"Washington, DC",False,True
2025,Proof Restaurant,/user_details?userid=edayseCnuazieoleDNkEdA,"I made reservations for proof for my birthday/ friend's goodbye dinner. I made sure to point that out in my reservation as well. Unfortunately I was sick so I wasn't in the best mood to take crap from people. 

Proof is has the ambiance of a steak house with a pub, nothing fantastic but still really pretty. 

When I got there, the first thing I ordered was tea, well, I'm sick, so YEAH i'm going to order tea. 
STRIKE 1. The waitress gave me this face of ""You cheap B..""
We took a little while to order but finally agreed to start off with a lovely array of french cheeses, one cow, one sheep etc.. ""what do the cheeses come with? 
Which array of cheese comes with the fig?"" I asked, STRIKE 2. This waitress looks at me like I'm an alien. ""They come with nothing,"" she said. Nothing??? How can cheese come with nothing? I asked the waitress if she was sure, she said yes.
We ordered it anyway...

My friend and I ordered some wine, which made our waitress less snappy, we also ordered a bronzino and some gnocchi. 

When the cheese plate got to the table we were pleasantly surprised at the beautiful arrangement in front of us. 3 cheeses, honey, apple sauce, some amazing bread and dates. It was sooo good. we oooed and awed as we ate every last bite, but, alas, all good things must come to an end.

The main course arrived, the bronzino was burnt on one side which made the already small piece of fish even smaller.

My gnocchi were terrible. It was giant pieces of pumpkin gnocchi, (lazy gnocchi if you've read my Michy's review) that did not blend well with the sauce. I couldn't eat 3 bites, I ended up taking it home and throwing it away, and I NEVER throw away food.

My friend wanted dessert, so she got a cake, which was ok,
The worst part was the bill, it wasn't terribly expensive but the waitress had ordered me a large portion of gnocchi, without even asking my preference.

Overall horrible experience, horrible service, great cheese, and in case anyone is wondering... I will return for more of that amazing cheese.
",2,2/2/2011,"Bologna, Italy",False,False
2052,Proof Restaurant,/user_details?userid=RhuyiLgBCrySDs-zvtkOzA,"My date and I stopped by for drinks and a light bite after going to a movie. Meh, I think if you're looking more for atmosphere than substance then you might enjoy Proof. Food and drinks were not memorable. It wasn't bad but for the money it wasn't worth it.

I suppose some may feel hip and sophisticated here and that's great if that's your scene but give me something a little more relaxed.
",2,12/30/2010,"Alexandria, VA",False,True
2053,Proof Restaurant,/user_details?userid=skydPpYv95vq8uCol49VXQ,"2.25 Stars

This is one of the saddest reviews I've ever written. I had been dying to go to Proof for ages but somehow was never able to work it out while I actually lived in DC. Thus, on a brief visit, I made it a priority to have lunch there. What a disappointment.

Amanda C., my lovely lunch date, was running a little late due to the trials of parking in DC so I let the hostess know that she was on her way for our 1:30pm reservation. Rather than giving me a menu or suggesting I wait at the bar, she just let me sit there but made sure to mention at least twice within 10 minutes that ""the kitchen would close"" by 2pm. As if I could do anything about it but wait. I eventually had to ask her if she wouldn't mind getting me a menu.

When Amanda arrived we ordered quickly. I initially tried to order the lunch crush but was told a bit brusquely that this is only available at the bar. That's absolutely fine, but they could have been a little nicer and also, why provide the lunch crush menu to patrons not seated at the bar then? Anyway, Amanda ordered a salad and I went for the butternut squash gnocchi.

The food, I have to say, was amazing. The gnocchi literally melts away under your tongue, yielding sweet and salty pockets of flavor. However, different servers kept coming by every few minutes to ask if we were done yet. Proof doesn't close to prepare for dinner until 3:30pm so I thought this was a bit odd and not a little irritating. When they asked Amanda how her food was and then actually tried to whisk away her plate as she lifted her fork to her mouth, I got a bit upset. When I counted a total of 4 attempts to take away our food in under 20 minutes, my lunch mood was ruined. 

I only hope that this experience was an outlier but since this is all I've got to go on, I'd say Proof has definitely not proven itself in my eyes.
",2,1/13/2010,"Brooklyn, NY",False,False
2063,Proof Restaurant,/user_details?userid=RtlxX-O4jg1oByuDBlGgcQ,"So my husband and I dine here often, meet up with friends, etc. and are normally treated well. Tonight we had an altogether different experience.  We headed over around 10PM on a Thursday. It went as follows:

Husband: We'd like a table for two please, on the patio.
Hostesses (in unison): for dinner? or drinks?
Husband: just drinks please...
Hostess #1: sorry, you have to order food to sit outside.
Me: Seriously? Only about 1/3 of the tables are full, and there's no wait...
Hostess #2: How about sitting at the bar? she motions to super packed bar area
Husband: We really just wanted to sit outside, are you sure we can't?
Hostesses (in unison): Sorry, no - it's policy. 
we shake our heads in disbelief, turn and leave

So, I came home to write this little play entitled ""HOW TO LOSE AND OFFEND CUSTOMERS""  
Proof - we don't like your policy, or your staff's apparent lack of imagination in bending the rules on a quiet Thursday night.
",2,10/22/2009,"Brooklyn, Brooklyn, NY",False,False
2074,Proof Restaurant,/user_details?userid=eFA41S2r1WZ9j6zLODGsWg,"I really wanted to like the restaurant. This was the special restaurant that I chose for my boyfriend and I for our D.C. trip. But it was a BIG disappointment. Maybe it was an off night, that they had an off start. We did have an early dinner reservation at 6pm, since we were flying out early morning the next day.  But from the get go, nothing seemed to work right.

The waiter was not really attentive. He didn't bring us our bread to our table, until after we asked. Maybe it wasn't his responsibility, so bad bus boys.  But the service was slow.   Granted the pace of our meal was adequate, there was a pair sitting across of us who left the restaurant after waiting to be served. The poor waiter was shocked to not find his customers there and the bus boys just folded their napkins, placing them on the table, expecting them to return. I wanted to tell them, ""They aren't coming back"".

The food here was not as what people have reviewed.  The Waygu beef sashimi was not fatty enough, thus the reason why they drenched it in a yuzu type sauce. You'd expect it to melt in your mouth, but it was like eating regular beef carpaccio.  The sweet bread dish is outstanding though. But that is the only highlight of my meal.  The halibut was tasteless, as I could not taste the almond pesto that accompanied it.  And my boyfriends 5 spice Peking duck breast was least to desire for in tasty as it it was lacking.  What wasn't lacking were the sides that we ordered.  Both the crispy cauliflower (deep fried) and the grill wild ramps were too salty.   This meal was less to be desired and enjoyed.

As mentioned, I really wanted to like this restaurant, as I expected it to be highly celebrated from the reviews. But as always, the hype does not meet the actual reality and it falls flat in all ways: food, taste, and service.
",2,4/14/2008,"Emeryville, CA",False,False
2107,Proof Restaurant,/user_details?userid=JKSScWg720YP-3-j4HdsuA,"Now this was only a stop over between places so I didn't have much hope in it being spectacular but the service was horrible.  I understand being neglected at a table far away from the bar, but when you are sitting right in front of the bar tender and she passes you up every chance she can get it's bad.  She managed to avoid eye contact and helping us or checking on us after we ordered our first set of drinks. I would understand if it were a busy night but there were only a handful of couples at the bar and no excuse for her rude behavior...definitely not stopping here ever again.
",2,4/28/2010,"Chicago, IL",False,False
2132,Proof Restaurant,/user_details?userid=LzgZ5cNGq-XgZ4ZPA2SEJw,"I was initially really very excited to try proof - as their restaurant and menu looked delicious. The Charcuterie and cheese selections were very impressive and equally as delicious. The wine selection is similarly diverse and the staff pride themselves on knowledge of wine parings. HOWEVER - the seconds were unbelievably disappointing. For being priced at $30+, they should be of high quality. I ordered a hanger steak. and received at the very most 6 oz of meat. Additionally, the salmon entree was also small and overcooked. For wine, charcuterie and cheese proof is alright- but not really worth the money as there are plenty of other venues, where you actually get what you pay for.
",2,7/12/2011,"Washington, DC",False,True
2162,Proof Restaurant,/user_details?userid=tXKTfiUh_3R1En0xYonXdw,"overpriced, a meal for two was about 90bucks(including appetizer, drinks and NO dessert), very small portions, 
went there once for the experience that was it for me
",2,6/17/2011,"San Antonio, TX",False,False
2171,Proof Restaurant,/user_details?userid=1NRn0aekNADEUIl8XRt1MA,"Went to Proof for some after dinner drinks with a group of friends, and wanted to sit outside to enjoy the weather. The waitress told us that we HAD to purchase some food, even if we ended up buying 3 bottles of wine and other drinks for 6. We finally ordered desserts after being asked every 5 minutes or so if we decided what food we were going to order.  Our waitress was really rude and pushy, to say the least, and while the dessert was OK, her poor service totally ruined the experience for us.  Someone in our group asked for bread, and she told us that she wouldn't be able to bring us the (gratis) bread basket that other tables had because ""we hadn't ordered full entrees"".  Kinda ridiculous, as our tab probably ended up being way more than some of the other tables who were just eating apps (and their free bread).  Won't be heading back.
",2,9/19/2011,"Arlington, VA",False,True
2191,Proof Restaurant,/user_details?userid=eVHfakS-HMK1hmUnS7aEDg,"This review would have been a four+ if it were not for having the dubious honor of the most child unfriendly restaurant that I have been to .... anywhere.....in the world.  It was more child- unfriendly than traveling in Europe where a kids menu is not even contemplated as an option and there is not a crayon or other ""activity"".  

So, while I understand that children may not be a key demographic for this establishment,  the level of the unfriendly attitude made it a very disappointing experience.  Our experience was that children must order off the regular menu -- for an adult portion at adult prices and the modifications requested may not necessarily be made.  I asked to have rice added and got a ""the chef does not like to change dishes"" -- My thought was that there was rice on the menu, I did not ask to have the chef cook rice just for us and that it would be easy to add some on to an entree that was on the menu.  We were there early (5:30pm), not in the middle of the dinner rush and were the first ones in the restaurant, I did not expect this request to be so burdensome.  

We have been to fine dining restaurants in DC, and many other cities in the US as well as overseas and I have never found a restaurant where they refused to consider a half portion for a child, much less making it something they would eat.  I requested no sauce and received a meal that although it had no sauce, included vegetables that had pepper flakes on them.  I don't know many preschoolers that eat anything with pepper flakes.   

Other than this unfriendly child experience, the wine and beer offerings are extraordinary and our meal was excellent.  The service was disinterested at best and despite the fact that the meal and the menu were really top notch, if the Chef and the restaurant management are so inflexible as to not accommodate on a child's portion, I am going to visit another restaurant in the Penn Quarter -- and there are many other good ones.
",2,9/20/2010,"McLean, VA",False,False
2193,Proof Restaurant,/user_details?userid=pg57eMbAOaJuBykO8GKUgg,"After visiting Proof at least three times, I feel I can write a fair review; and as much as I want to love this place, I don't. and for one reason......the service. Each time I have patronized Proof, I have gone for drinks at the bar. What I noticed only a few days ago, was the high number of varietals that are quite unique (that's a great thing as far as wine bars go). However, the bartender quickly and in a rather short and snobby tone informed me that it was company policy not to allow complimentary tastes of their wine. When I asked, how I was to know that I would like it, if I was unfamiliar with it, she explained that they simply describe it to me. 

As a frequent patron of wine bars, this policy is the first that I have ever heard. Most wine bars, realize that customers are there to explore and will offer a small taste to be sure that you will enjoy the glass and it also helps to ensure you aren't wasting money. So, I ended up purchasing two 2 oz pours, that tasted nothing like how they were described, and were not enjoyable. 

While the appetizers I had were quite tasty- tuna tartare, a selection of cheeses and the vegetable tempura; I would give second thought to going there again because of the tone in which the bartender communicated and the fact that the policy even exists.
",2,8/1/2011,"Houston, TX",False,False
2205,Proof Restaurant,/user_details?userid=ZWm53H6tBYE-dcjShus9Sw,"I didn't even pay and I am giving this place two stars.  I took my buddy to a hockey game (my seats are $125/each so I am not cheep) and he bought me dinner and a bottle of wine that was 3 times the price you pay at the liquor store.  How do I know this?  because I have that same bottle in my basement cellar for $55 and it was on the menu for $160.  The food was okay, ordered the duck specifically said medium (not rare) and it came out under cooked.  My friend ordered the fish (Halibut or Swordfish I think) such a tiny portion.  Don't waste your money in this over priced restaurant.  The service was good that is what kept it from getting one star.
",2,11/18/2013,"Washington, DC",False,True
2209,Proof Restaurant,/user_details?userid=hOUrKeQPDc5AKwHm8EQw2w,"Horrible lighting, food took forever, and my server had a band-aid on her face.
",2,2/6/2011,"Arlington, VA",False,True
2210,Proof Restaurant,/user_details?userid=2sYNEP6Zw8Vdxbixq-72qA,"Stopped by late Saturday night after discovering they offered a late-night menu until 1am.  Atmosphere is great, with exposed brick walls, leather couches, and music set to a level where you can actually enjoy a conversation. 

An extensive wine selection, but the food was a little overpriced.  Most  disappointing was the lack of info on the menu and care of the staff.  ""Drunken Grilled Cheese"" stated it had wine, garlic, and brioche.  What it didn't mention was that it also had goat cheese, which my wife is allergic to.  We immediately sent it back, explained the situation, and ordered a hot dog.  The waitress was apologetic, but clearly insincere, because when the check arrived we were charged for both the hot dog and the uneaten goat cheese sandwich.
",2,6/9/2008,"San Francisco, CA",False,False
2227,Proof Restaurant,/user_details?userid=z2ZRQEFQIr8KdeH4bg2CDw,"What a bummer at lunch. The service was uneven: the front server seemed unhappy to be there, brusquely told me that they ""didn't serve anything but wine at lunch"" and lacked any semblance of friendliness. She was less knowledgeable or competent than the back server who, while serving water and bringing lavash crisps, seemed to know the menu inside and out and was willing to make ""honest' recommendations. The menu looked promising: my companion had the split pea soup and lamb burger, while I had the tuna nicoise. She confessed to being too hungry to be critical. I liked the salad well enough but the oily canned tuna (rather than the grilled tuna steak I had thought) was a disappointment. When we asked for more lavash, our front server made it a point to remind us that it would cost us extra ($3). While I may have been a tad crabby at the same time they were having an ""off day,"" one may argue that I should give it another shot, perhaps at dinner or happy hour. But with the prices they charge (about $30 at lunch), there's no margin for inconsistency given the competition in DC area restaurants, or in my wallet to support it.
",2,2/29/2012,"Arlington, VA",False,True
2237,Proof Restaurant,/user_details?userid=p5cl1onC4dMDcp3EF30EUA,"Our first experience, a few months ago, was quite positive, so we decided to pay a return visit. Unfortunately, this time we were disappointed. The food was good, nothing outstanding or spectacular, but the prices on many items have gone up by more than 10%. If you consider that DC tax is 10%, a minimum tip of 15%, valet parking at $12, you are likely to spend over $125  for ONE three-course dinner shared by two people with two glasses of wine.  Also, I compared the retail vs. menu prices on a few wines, and in general the menu is about 4 times the retail price. It is probably 5 times the wholesale cost. There are many other excellent restaurants where you can find street parking, and the food is excellent and cheaper. 
The value for your money here  is pretty low.
",2,8/7/2011,"Washington, DC",False,True
2253,Proof Restaurant,/user_details?userid=ZKIZEDFPtyeTCjctwqWw_Q,"I've been going to Proof since the Fall of 2007.   As most of the reviewers have pointed out, it has a wonderful wine list and the food is quite good.  What I have had consistent problems with is their incredibly rude service.  

The last time I went to Proof was the summer of 2011.  My plan was to join a friend for a late lunch and some wine on a Friday afternoon.  Our plan was to arrive around 2:00 pm after their lunch rush was complete.  I requested a table for two on their very empty patio and was told by their hostess that I would have to wait for my second party to arrive.  Throughout undergrad, I worked in service industry and therefore, understand this policy in general.  During busy times, management wants to ensure that the whole party will show up.  But the patio literally had not another soul on it.  Not only that, what if the party was just me, would they not seat me then? I thought holding to a policy under the circumstances was just ridiculous.  My friend eventually arrived and we enjoyed wine and some great cheese.  However, our server continually rushed us.  We wanted to linger and would probably have spent significantly more time and money had he not continually dropped the ""hint"" that he wanted to close out and also, that their dinner rush was going to be starting soon and he wanted the table for dinner guests.  I was really blown away by that because 1) Proof doesn't reserve the patio because of variable weather and 2) the server didn't know if we wanted to stay for dinner as he didn't inquire.  

I took the time to bring this up with the manager saying that the server was very polite but made some really bad assumptions about my friend and my intentions.  I also commented on the policy of not seating a party if they are not complete and the idea that they may want to ""bend"" that policy when circumstances warranted. The manager was polite in that he listened but other than that, nothing was done.   I believe its only fair that the people who can possibly do something about the problems be notified and have an opportunity to remedy the situation before airing the issue publicly.  Therefore, as a final follow up, I wrote a long letter to the owner and general manager of the restaurant describing my last experience and the other times at I had been treated rudely at Proof.  Not a peep from either one of them.  So, here I am to tell you, go somewhere else.  There are numerous wine places in DC that aren't snooty or rude, Cork on 14th Street would be a good place to start.   There are even wonderful places in the Penn Quarter area of DC that are worth your while.  Just don't waste your time with this place.  The good wine and food are not worth the rudeness or inattentiveness of the staff or ownership.
",2,11/30/2011,"Arlington, VA",False,True
2260,Proof Restaurant,/user_details?userid=QhBgTql-e-Bdtx0dgY2njQ,"I wish I could understand why anyone will make an effort to come to this place, return or have something good to say about it. 
I had been trying to make a reservation to come her for about a month. Every night my friends and I wanted to come there was not enough room at the time we wanted. Finally, my friend was visiting from NY and we were able to get a table. We were at Proof on a Monday night. The place was empty. It was approximately 6:30 pm and our waitress was in charge of one table and us. Two tables! However, it took her 38 minutes (clocked) and a great amount of effort to get her attention to by able to take our order. The food was good, but we only ordered cheese, ham, etc... all of which does not require cooking. So I don't know about the culinary abilities of the place. The drinks, nothing to talk about- bla. The service, horrible! Not only did it take for ever to be able to get any form of attention from our waitress which was incredibly busy with her two tables, but in addition she was rude and condescending. I don't recommend this place to anyone, overpriced, horrible service, and the place ambiance is nothing out of the ordinary.
",2,12/8/2009,"Washington, DC",False,True
2270,Proof Restaurant,/user_details?userid=3G88VjYhe7FS8IJqk17Rig,"Proof was - okay- hence the 3 out of 5 rating.  The wine list is impressive but overpriced- as are most restaurants I suppose.  For a restaurant that is supposed to be centered around wine - honestly I found it to be lack luster.  The food overall was ok.  The meat in particular seemed- over-salted - maybe the ""finishing salt"" they use- but wow....
It was palatable only after we mixed the meat with everything else on the plate - which was not salted at all.  Quiet honestly a bit too much work for me - to get the perfect bite.  And if in fact this was done intentionally- tell me how to eat it before I start.  The service was good- surprising given the other reviews but I did notice that if you were relatively attractive you got better service......nice.
For the price ($180 total for two people - 2 apps, 2 entrees and a bottle) it was NOT worth it.  I especially hate it when I walk away from a restaurant felling like I could have made a better meal at home for less than  half the price.
",2,11/1/2010,"Washington D.C., DC",False,True
2289,Proof Restaurant,/user_details?userid=n82ja8zzUZo4k6Yz5MVJ5Q,"Very generic, very cold, and the tables are way too close together. This place has no charm whatsoever. Service was fine and food was fine, but nothing special. In no way was it worth $120 for two people (didn't even get a bottle of wine). It's one of those overhyped pre-packaged modern restaurants that tries to attract a certain clientele and give off an upscale vibe - but they completely forgot that they should at least try to have good food too. Especially for the price.
",2,9/11/2012,"Washington, DC",False,True
2307,Proof Restaurant,/user_details?userid=yYPOd-Ee_CPoUbn7_EmKkQ,"The food is a solid  4.5 / 5 and wine selection is great (if you plan on getting a bottle not otherwise) . The seats are very uncomfortable and the two girls at the front desk didnt seem to be too nice . One with the tatoo on the arm had some air and attitude that i did not care for . Our server was okay not friendly .I guess the over all experience was not pleasant. Unlikely i will go back here..
",2,4/18/2012,"Sterling, VA",False,False
2328,Proof Restaurant,/user_details?userid=mlC1HchlbPsggT9k9N2Q2Q,"Hadn't  been in a while. Food not so good, service not so good. Maybe they stopped paying attention to details
",2,7/20/2010,"Washington, DC",False,True
2358,Proof Restaurant,/user_details?userid=HVyLho6l6qW6nstqt3EMWQ,"I took my two sisters out dinner at this place and had to apologize at the end of the meal for how disappointing it was. Before I even get into the food, lets talk about the service. I don't know where their waiters get their attitudes but it starts with the maitre d', we asked for outside seating, we were told that would be a wait so we decided to sit inside and asked the Maitre D' to get an outside table as soon as it gets ready. They never followed up and when we asked about it they kept giving us excuses. I should have walked out at the point but decided to give them the benefit of the doubt, maybe their food is worth the angst. Then we come to the rest of the staff, we had two waiting staff serving us, both were inattentive, kept forgetting to refill our glasses, and tea pots and were unprofessional in how they kept snickering and whispering to each other. 
Then we come to the menu, each one of us ordered an appetizer, an entrée and a desert. The actual selection is extremely limited so that gave us the false impression that the food must be excellent. Don't be fooled. The Ahi Tuna Tartare was made of sub-grade tuna, the Seared Hudson Valley Foie Gras was cooked too much, and the Sautéed Yukon Gold Potato Gnocchi all did not live up to all the flavors that the mix of vegetable should have introduced. For appetizer I ordered the Miso Glazed Sablefish stir fried soba noodles, zucchini. The fish was cooked well and stood on its own, the stir fried noodles ruined the effect, too greasy and bland...I could have bought it from the local Chinese restaurant. My sisters had the Roasted Chicken Breast, the meat was tough and had no flavoring. 
All in all, this place is not worth a second visit.
",2,7/26/2009,"Fairfax, VA",True,True
2372,Proof Restaurant,/user_details?userid=6seReeoedEmYzGr-3Z5_Ig,"I was not impressed with Proof at all. If you are vegetarian or have any dietary restrictions (such as a dairy-free diet) then you wont find much to eat on their menu. The portion sizes were minuscule in comparison to their prices and the servers were rude and not very helpful. I would go back only to get a glass of wine at happy hour.
",2,7/14/2010,"Washington, DC",False,True
2391,Sonoma Restaurant & Wine Bar,/user_details?userid=QGhdshgqSxzpcplLpOFHCA,"The low star rating is primarily because of the service. We had a large group, granted, but the restaurant was pretty empty for brunch on Sunday, so it seemed like they should be able to handle us. We all got the bottomless brunch for $35. Instead, the waiter told us we wouldn't be ordering anything and that he'd send out one of everything for us to try-- it would be easier for the kitchen. Fine, if that's what he was going to do, it sounded good to have a chance to try lots of different dishes. 

That is not what happened. I think he and kitchen got together and decided they'd only send out what THEY wanted, not what we wanted. For example, they sent out something like 10 plates of the oyster hash. Only one or two people at the table wanted to eat it, so it was a bit of a waste. We tried to eat some of them to be polite, but several plates remained untouched. We really wanted steak and eggs, but that came out at the very end when we were all pretty full, and only one round of it, which was disappointing. They tried to fill us up on potatoes and eggs, it seemed--we got a lot of fried and poached eggs, as well as omelettes, and potatoes to accompany many dishes (including one giant bowl of potatoes on its own). I don't know why it would have been so terrible for us to simply place our orders. The way they brought everything out, a lot of food was wasted. 

We did request bacon many times-- so simple!-- but we had to keep asking to get them to bring it out to us. With 15 or so people, even a big plate of it meant each person only got one piece at a time. 

As for the food itself, most of it was generally fine. The butter lettuce salad was pretty decent thought rather overdressed and could have used more avocado. The bacon had good flavor (not overly salty). The steak, when it finally arrived, was pink and juicy. The fried potatoes were crisp and yummy (it looked like they sliced fingerling potatoes). I'm not huge on french toast but the nutella one wasn't bad. The donut holes were cold, unfortunately. The sausage was nothing to write home about. 

As for the mimosas, the waiter was very unclear as to when we were being cut off or reaching our two hour limit, so many in the party believed at the end we had one more round coming. I think the decent thing to do is to let people know-- since that's a lot of the cost of bottomless brunch-- when you're stopping the pours. We had to argue for a while before finally getting a final round of half-pours for everyone.

As for me, I don't drink, so I wish more places would accommodate that, either with a discount on the bottomless brunch or at leas with more interesting or creative non-alcoholic drink options. Instead, I just got orange juice. Meh. 

Our waiter at the end had the nerve to tell us he thought he did a great job. What the heck?
",2,12/22/2015,"Waltham, MA",False,False
