,rest_name,username,review,stars,date,location,repeat,dmv
969,Barcelona Wine Bar,/user_details?userid=b_EvkoP1lRGnP7DArEtyDA,"This is one of my to go spots! The best thing in here is the atmosphere!it is very vibrant and live. Their outside patio is amazing and has heaters when it gets colder.
Mostly the food is always good but the fact that they change their menu way too often sometimes annoys me. I was told that it is because they got a new chef who is always trying to use fresh local ingredients. Which is a great thing! But i want my favorites back!:(
Service is very friendly and cool too!
",5,9/22/2015,"Alexandria, VA",False,True
970,Barcelona Wine Bar,/user_details?userid=XKmXG47bMrBFqWfvF4uBWQ,"Yep, you heard correctly.  This really is where the beautiful people go in DC.  Given this town really is true to its reputation as hollywood for ugly people, Barthalona is a crucial find.  If you want to drink sangria and show off your armcandy/mancandy/trophydate or whatever, or just find a few friends to bullshit with for the night, this is a solid pick.  The food is great.  You can bring a date here, a client, your mom, or make it a guys night...you really can't go wrong.  

PS - I checked out their new location on Wisconsin and had a good time too, but it's not in the same league.  Like Raisika, the original is the best.
",5,7/5/2015,"Arlington, VA",False,True
972,Barcelona Wine Bar,/user_details?userid=d_RWrxa7ocRoPYyY-Ttn7A,"BARCELONA IS IN DC!!! I am SOOO excited that it is here. I have a lot of history with Barcelona in West Hartford, CT. Having recently moved here with a couple of friends from CT, we were all bummed about leaving the wonderful Barcelona behind us and to never taste its mind blowing brussel sprouts again. But as the stars would have it, Barcelona couldn't bare leaving us behind either so it decided to open a new location in DC so now we can all go back for their brussel sprouts and yummy wines once again.

Atmosphere: Very hip and classy. It's the hot new place in town so it is ALWAYS crowded. It's funny because the manager, Emily, mentioned that if you want to come sit at the bar without a wait, go at 3:30 PM.... Haha. But yes, very crowded and happy place. You can sit at the bar, stand by the bar, sit at the 4-person tables by the bar, or sit in the dining room in the towards the back of the bar. (Lots of cozy seating options outside as well with wooden tables and chairs but probably not a good idea for winter time.) Barcelona is dimly lit so it always has a chill, intimate vibe to it. 

Food:
BRUSSEL SPROUTS ALL THE WAY (sorry other DC favs, Barcelona has the best sprouts, hands down). Sorry, I get excited about them. I actually hate brussel sprouts anywhere else but Barcelona's are just to die for. We can eat them by the pound.
Flank Steak-another favorite. The texture is so buttery and so melt in your mouth delicious.
Warm Chocolate Hazelnut cake-it's warm and gooey on the inside, so chocolatey. Topped with a coconut ice cream that is just perfect for it. 
Crepas-this was a bit too sweet for me. The dulce de leche was yummy but the cream inside just kind of put it over the top. 
Suckling pig croquettes-yummy! You get 3 with a sauce on the bottom. 
Bread-complimentary. Freshly made. Warm and soft and omg amazing. Comes with olive oil. We usually end up asking for constant refills.... 
So Barcelona is all about tapas so you end up ordering a couple to fill you up. Though they do offer large portions for groups of 2 or more on the bottom of their menu like paella, etc. 
Wine: 
Just get anything. Everything is delicious. Ask for recommendations. 

Service:
We fell in love with Andy. He was so attentive, cheerful and friendly. He came by and listened to our history with Barcelona. He also gave us a little something at the end of dinner as a thank you. What a wonderful person. All the other waiters and waitresses that came by were also very friendly and attentive. =D!!
Emily, the manager, also stopped by and chatted us up. She knew our favorite bartender back in CT (Dan, this is a shoutout to you!)! She was awesome and we really appreciated her stopping by to check in. We wish her the best of luck for her hot new business. 

Oh and if you fill out a survey at the end of your meal, you'll get a free drink token! (That's like $8!)

Overall, please go try Barcelona and see why we all fell in love with it. You won't be disappointed!
",5,1/30/2014,"Alexandria, VA",False,True
973,Barcelona Wine Bar,/user_details?userid=Q36wuj8o2-tu1MfNDm9nKw,"Barcelona has a great atmosphere and is constantly packed. Thankfully they now take reservations so it is possible to show up and eat without an hour+ wait. I came here with a group of friends for a birthday dinner and although it took a while to get seated the service was very good. The waitstaff are very friendly and attentive and give good recommendations. We each ordered two tapas which was moooore than enough, we could have done with only ordering one each. My favorite dishes were the eggplant and the cauliflower. The best thing about Barcelona, in my opinion, are their drink prices. They have a good number of wine bottles priced at under 25$ and their Sangria only runs 6$ a glass. 

After a huge meal and lots of drinks are bills were only about 30$ each!
",5,3/11/2014,"London, United Kingdom",False,False
975,Barcelona Wine Bar,/user_details?userid=gFsqraWQfG46ohVFRg_d3A,"Great place!  Get ready for a full plate of meat!!!!  I would totally come back here...not eat for a week, then devour all the meat! lol
",5,5/17/2014,"Washington, DC",False,True
979,Barcelona Wine Bar,/user_details?userid=lyONkN1d7wUpomoZIPpaQw,"I can't recommend this place highly enough! Know what Tapas are before you come--you order a few items and not just one. Try their wine and Sangrea. All the food is fresh and very good.

(If you don't know what Tapas are, the staff will be happy to explain it.)

Sit outside. Enjoy the sunshine. Or the stars. Bring a date or come with friends.

It's popular. You might want to make reservations before coming.
",5,3/30/2016,"Baltimore, MD",False,False
983,Barcelona Wine Bar,/user_details?userid=rknTMijN_DaUClaU8Vnj2w,"First time here for my sisters birthday and our waitress Sarah was absolutely AMAZING! Our tapas were very good. Brought out at the right time so you have time to devour one before the other comes out. A great waitress really makes the experience so much better! Thanks Sarah!
",5,9/5/2016,"Atlanta, GA",False,False
986,Barcelona Wine Bar,/user_details?userid=JV8Hq9quRbyESc9AG3r9yw,"Ok so not only was the food amazing! (I'm vegetarian and by no means was this a vegetarian place but everything I ate was fantastic- artichokes, potatoes, mixta salad (my favorite), and hummus. The sangria was great too. But the service was beyond exceptional.. 

We started with a few appetizers and after a few moments the staff came up to us apologizing for the food taking too long and comped all the appetizers (we didn't even complain or even realize that it took too long and did it on their own initiative). I go to a lot of popular, packed restaurants like this in LA and have never experienced that ever.. I don't know if the people in DC Are just nicer or what but we all really appreciated it
",5,3/21/2016,"Los Angeles, CA",False,False
987,Barcelona Wine Bar,/user_details?userid=4-3BW4Ian1yJregac3uJOA,"I'm trying hard to get to the trendy places in town..

No reservations here makes it tough to get in, we had drinks around 14th st while we waited for the call. 2 hours later we were seated, had great service, great food, and great drinks. I've heard that Estadio might have better food but I don't know how you could compare because this place was great!!
",5,3/31/2014,"Washington, DC",False,True
988,Barcelona Wine Bar,/user_details?userid=EN-1cmrnfFLis36Xoi6hYA,"I used to live in this area and few years ago and Barcelona was a new addition since I last lived there. This place was awesome! It follows the California vibe with outside heating lamps and blankets for the guest, and the inside is a rustic modern look to it. 
The first night I tried to go there it was packed, the next night I managed to get a seat right away (probably because it was an hour before closing and freezing rain outside...).    The waiter was very knowledgeable and gave us great recommendations. I tried a mix of items with my group and there was not a single thing I did not like. 

Unfortunately I am writing this review two months later and can't remember the exact items I tried, even when I look back at the menu. As look as you're not a picky eater, you will enjoy most everything (that being said we had a vegan and a pick eater in our group ad they still enjoyed a few of the items on the menu).
",5,1/19/2014,"Los Angeles, CA",False,False
990,Barcelona Wine Bar,/user_details?userid=s2c7-9bqMhjA8POuKIHm8g,"Dang. YUM.

Barcelona is straight up HOPPIN'. Getting a table here on a weekday night proved a feat. They have an outdoor area with heaters so you can sit outside, inside at a table, or at the bar. It was certainly worth the wait though. Just guzzle some of their delicious cocktails and you will be set.

Let me start off by saying the drinks are awesome. The Bramble Snap and Summer St. Sling were both delicious. The sangria is very juicy so if you're trying to get your buzz on, go for a cocktail.

As for food, the whipped sheep's cheese is a must. It makes a great starter with some bread to dip. The spinach chickpea cazuela and patatas bravas were also tasty. Let me put it this way, everything I tried was awesome. It's hard to even recommend! From one Yelper to another, just follow your heart. Everything had a great, unique flavor profile. It WORKED. And unlike many tapas places in DC, the prices are actually reasonable. 

The service was excellent. You can tell the staff are truly there to make sure you have a great experience. Even though it was crazily crowded, the servers were very attentive and the manager even came over to say hello. 

In sum, Barcelona has great food, great drinks, great atmosphere, and great service. I need to go back ASAP.
",5,12/3/2013,"Washington, DC",False,True
992,Barcelona Wine Bar,/user_details?userid=NWP3Q4YsjVCcid6lnlWXnA,"The variety and quality of food is amazing. They have great cheese, REAL bread, sangria and large choice of charcuterie. Bar is very busy at night, grab a spot at the bar. Ideal for small groups sharing a table. This is authentic Spanish food imported from Spain.
",5,2/15/2016,"San Francisco, CA",False,False
993,Barcelona Wine Bar,/user_details?userid=9PcARcrVr2FTGPofeIkapw,"I generally dislike chains, but Barcelona is worthy of an exception. Every dish - and I've nearly tried them all - is amazing. We live down the street from the one in Brookline, MA, and I brought a coworker to the one in DC while on a work trip. Whether you're in Beantown or DC, You can't go wrong with the hangar steak. The meatballs are meat-astic. And the drinks are supremely solid every time.

 Be sure to make a reservation at this location, even on a Tuesday night, or you'll need to be ready to wait and make small talk for more than an hour!
",5,4/15/2014,"Thousand Oaks, CA",False,False
997,Barcelona Wine Bar,/user_details?userid=JMP9JY5JV2HfWn8ClTBb6A,"I've been here a number of times and it never disappoints.  Recently visited for a friends birthday and they brought him two desserts on the house.  Stacey, our waitress, gave excellent recommendations and was very friendly.  Great service. Great food. Great wine.
",5,8/22/2016,"Washington, DC",False,True
998,Barcelona Wine Bar,/user_details?userid=A4HjuMo-QgWxsCxXiV5i0A,"Every year Hubs gives me an amazing birthday! This year was no exception. We had the most fabulous meal by Barcelona!!

Hubs made a reservation well in advance so we were seated immediately upon arriving at the restaurant on a Friday night. They knew it was my birthday and really made sure to take care of us that night from the great service to the complimentary champagne!

I wish I could tell you all the dishes we tried, but let me just say that everything was incredible. I particularly enjoyed the chicken croquettes and cheese plates. I am a sucker for cheese plates! I highly recommend trying Barcelona and ordering a number of their tapas plates. The lamb and chicken dishes were also amazing, and so was the chocolate dessert we devoured.

We will definitely be back here. Such an awesome treat!
",5,1/13/2015,"Fairfax, VA",True,True
999,Barcelona Wine Bar,/user_details?userid=SafEbs8ZHIXi3NcmcWPKUw,"Barcelona was the perfect choice for my birthday! 

We had a short wait for our tables. Just enough time to grab a tasty cocktail before settling in our table to half price bottles of wine. 

We ended up ordering two of almost everything on the tapas menu. My favorite was the roasted bone marrow which no one else wanted to try - more for me x 2!

For dessert, I was eyeing the churros and chocolate dipping sauce but was surprised with a slice of chocolate hazelnut cake with coconut ice cream, and a glass of champagne with a candle on the side. YUM! I'm coming back for the churros!
",5,5/2/2015,"New York, NY",False,False
1002,Barcelona Wine Bar,/user_details?userid=fovUaeP0KhRKFCeyX0U9ZQ,"I have been here on several occasions and each time the food was delicious.  This place can get VERY crowded on the weekends.  The several times that I have been, I got the Sangria, lamb chops and the chick pea dish (I have not been in months so I am not sure if these items are still on  the menu).

I love how they change up their menus.  Because of this, I am always eager to see what I can try next and each time I am not disappointed.
",5,12/23/2014,"Lanham, MD",False,False
1003,Barcelona Wine Bar,/user_details?userid=Bf1PyVeQ3nMCGSBXQ5WPkw,"This was BY FAR our favorite meal/experience during our weekend stay in DC! Atmosphere is incredible, service couldn't be beat, food was delicious, and the staff went out of their way to make it a fantastic night! I would HIGHLY recommend Barcelona! We were there for the start of a Bachelorette party, and our waitstaff absolutely MADE the night for us!
",5,9/2/2016,"Winder, GA",False,False
1004,Barcelona Wine Bar,/user_details?userid=J4-WofoRYV3mhx7Dvo0S4Q,"Ok I agree...Le Diplomate has some competition when it comes to where the ""it"" place is in DC right now....with all the chatter and talk about Barcelona, it's been on my to-do list and finally checked it out yesterday when there was a little break in the cold weather and it actually felt like Spring outside!

The ambience feels like the inside of Birth and Barley but definitely brighter...clean and chic. And as expected it was already crowded but we went early enough that there were spaces to take a breather....and yes you can do reservations but we waited just as long putting our names with the host.  Ideally they would call your cell since they ask for your phone number but we just asked him politely when we were chilling at the bar for around a 20 minute wait..no biggie.

Unfortunately the ""outside"" tables were prime property but glad we were seated in the covered part of the restaurant which was open to the outside anyways considering their fireplace was blowing smoke all over and I'm sure was not pleasant for those near it.

Menu was definitely full of wonderful tapas and the ones that definitely stuck in my mind was the calamari, goat cheese, and pork belly.  We got the vegetarian paella and although I'm not a vegetarian it was still definitely delicious.

They initially actually got us the meat loaded paella and when we clarified that we wanted the vegetarian one our waiter was very apologetic and the cute manager in the white necktie with a big knot came by to also apologize for the mix-up and even sent us around 3 extra tapas to make up for the confusion...how nice is that! And once we got our paella the wait was worth it and we didn't mind cause we were there to enjoy company anyways.

I'd definitely come back again and I would say I'd come back when the hype calms down but I doubt that it's popularity is going to fade anytime soon...so yes definitely a must-do now if you're in DC.

We plan on going to Barcelona for vacay and if this is a preview of the real Barcelona then I am definitely excited.
",5,3/23/2014,"Washington, DC",False,True
1007,Barcelona Wine Bar,/user_details?userid=z53mM_YewZnYQhiRMiz_0g,"This place gives you a European like feel. It's good to come here all year round but I most prefer coming here during sunny days, especially summer because of the patio outside. I always get tapas food with a few drinks. You get what you pay for: terrific finger food, drinks and atmosphere! I would recommend anybody coming here.
",5,10/29/2015,"Washington, DC",False,True
1010,Barcelona Wine Bar,/user_details?userid=Pcxc4gFT086qfwvwPFHkAQ,"I LOVED THIS PLACE.. the wait for 5 was 40 minute with no call ahead but we got a table in less than 30. We got a couple pitchers of Sangria at the bar and Michael at the bar is a great bartender!!!!  We had a few tapas like the calamari and the pan con tomato, and then Pallea!!!!!!!! AMAZING worth the 30 minute wait...  the ambiance is amazing!!!
",5,9/20/2015,"San Diego, CA",False,False
1011,Barcelona Wine Bar,/user_details?userid=dgfCor3-HhaLEcRWAJKDGA,"The array of Spanish tapas is more than delightful when paired with an excellent, attentive staff. The waiters and waitresses made the dining experience comfortable--a feeling we all seek and enjoy when munching on Spanish tapas and sipping on a 3/4-full glasses of burgundy wine. The atmosphere is simultaneously posh and urban. My favorite dish was the heirloom cherry tomatoes. Each tomato was a burst of sweet and spicy at short intervals in between. 

A lovely place for a date. An excellent place to cross-off on your list of ""must-experience"" D.C. restaurants.
",5,7/4/2015,"Anaheim, CA",False,False
1012,Barcelona Wine Bar,/user_details?userid=f6v7OewBFV93YNZEwPY6TA,"Literally everything about this place was good.  Everything.  That's so rare in DC.... I went with a group of 8 and had a reservation.  I got there first.  The hostess seated me even though the rest of the party wasn't there and was delightful on top of it.  Some people ended up being very late, but we got no guff.  A few of us mentioned dietary restrictions so our waiter wrote all over a copy of the menu to indicate what had what in it.  The ambiance was great - really modern, a kind of rustic contemporary vibe, and posh, but still comfortable.  Very well thought out.

I don't even think it was that expensive.  It's possible to eat at a variety of price points if you pay attention.  Skipping alcohol would also save tremendous amounts of money.  But you can easily eat for under $30 there with tax and tip and still get a decent, filling meal.  This same group and I went to Barrel in Eastern Market last month, which Yelp says is only $$ while Bacelona is listed as $$$, and Barrel was way more expensive because the portions were deceptively small for the price points we were charged.  Same problem at Cork - you're paying entree level prices for small plates that are barely more than a nibble.  Here, for tapas small plates, the portions were actually quite ample.  And all the food was really really good.  There wasn't a single thing that made anyone say ""meh.""

We had a sangria with lavender and sage in it that was incredible.  The deserts were all just as good as the food, which is pretty unusual, meal timing was great.  We got a few paellas - personally of everything that's the one thing I could have skipped, just because I find paella kind of boring and thought the tapas was more interesting and I would have liked to try more.  Good sherry selection.  We all left stuffed and satisfied.

When it came to split the check up - we ended up doing 5 separate bills - the waiter was super accommodating, too.  And the staff knew the menu so questions were promptly answered.

If I was going to make a complaint it would be that the round table we were at was too small for 8, and the chairs were kind of uncomfortable, especially because we were crammed in.  But on the other hand it made it easier to hear each other and pass dishes.

I was really, really pleased.  This was memorable.  Will be back.
",5,10/19/2014,"Washington, DC",False,True
1015,Barcelona Wine Bar,/user_details?userid=RvnfYYOqWUJ9SaUVyvd4Qw,"Ultimate Boozy Tapas BDAY Brunch 

Food: zero complaints. Soft warm homemade French bread! Smoked salmon avocado toast was my companions' -and my favorite. Beets were coupled with a creamy goat cheese and orange to add sweetness. Out table if 8 races over the Pita and homemade garlic hummus. Lovely fresh arugula salad with pomegranate sees and feta. 

Dessert: crepes topped with vanilla ice cream and stuffed with a thick rich whipped cream. Chocolate Ice cream was also a hefty serving and meets and chocolate lovers craving.

Drinks: self serve Bloody Mary bar. Fit with Bloody Mary mix and about 30 other Bloody M essentials. So fun! Just wish there was more than a shot in the Bloody Mary. Hehe

Service: Valaria was extremely attentive. Ordered from us quickly. Her recommendations were on point. Her demeanor was friendly and her timing of taking plates, serving drinks, etc was on point.

Price: $23 for all 8 people, drinks, tapas galore, and desserts! I was pleasantly surprised as I was expecting $40/person. 

Atmosphere: eclectic lively music matches the riskaaaay edgy art on the walls. The bar are has high tables as well, and was very spacious. You walk by the open kitchen so you know they know how to cook. They also sell their own recipes, meat, pallea packages, cheeses etc...

Will come back.
",5,2/21/2016,"Arlington, VA",False,True
1016,Barcelona Wine Bar,/user_details?userid=OqAiZjNsuSOzluWKCMHIDQ,"Yum!! This place is great. Loved the atmosphere and vibes. We went on a beautiful evening when all the doors and windows were open which added to the awesomeness. The service was quick and friendly and the food was great. I lived in Spain for a couple years and have high standards when it comes to tapas, and Barcelona did not disappoint. We got a cheese/meat board with manchego/spicy chorizo/jamón, and it was perfect. The jamón was melt-in-your-mouth good! White wine sangria also hit the spot. 

For tapas we shared the tortilla, croquetas, and mushrooms. Tortilla was delicious with just the right amount of eggy goodness. The croquetas were good, but not my favorites -- I think the coating was a bit too thick for my liking. Whatever sauce/seasoning was on the mushrooms was unreal. Also, the hanging ham legs near the bar made me very nostalgic for beautiful Spain. Great restaurant and am looking forward to another visit soon!
",5,3/16/2016,"Washington, DC",False,True
1019,Barcelona Wine Bar,/user_details?userid=VTtk6Y3Q75_lt9zwB2MgTA,"Excellent food with Spanish flair. Our server and rest of staff so polite and cool. Perfect choice for brunch if you want an unusual twist other that your typical pancake/omelette place.
",5,8/16/2015,"Bryn Mawr, PA",False,False
1020,Barcelona Wine Bar,/user_details?userid=EIq5Ks5GYc2t0xnYoS_RNw,"love. I brought my foodie friend here and we loved it. From the service to the food. Amazing. Must gets include the rosemary Manchego ( I think) cheese, calamari, hangar steak and this ahi with caviar that will freakin rock ur world. And the wine list. All the reds, DELISH.
",5,12/31/2014,"San Marcos, CA",False,False
1021,Barcelona Wine Bar,/user_details?userid=VpwGVipCGySpZo2iJd7gyA,"I've been to Barcelona several times since their opening both for dinner and drinks. Their bar is always packed and it's easy to see why. The place is so much fun and it has a very good, adult vibe.  

I've had several of their small plates but instead of boring you with the list, I'll just share my favorites with you. The Jamon and Chicken croquettes are a crowd favorite with everyone! They're  crispy, hot and packed with flavor, definitely a great starter. I love the classic Patatas Bravas, the Monkfish was excellent, and the Grilled Churrasco was one of the best I've ever had!

I love sangria so I decided to try the red wine sangria and was disappointed. It lost the traditional sangria flavor with all the extra additions. It was also too sweet for red sangria. The Sangria Flora was much better but tasted more like a bubbly drink than a wine one. 

Overall, I am very satisfied with their food. If you're looking for a trendy and beautiful late-night atmosphere this is it. I would make reservations if you're looking for dinner, the place is ALWAYS packed!
",5,2/19/2014,"Washington, DC",False,True
1022,Barcelona Wine Bar,/user_details?userid=vuWQKqXd-tcQiPNOMCt7gQ,"My new favorite on 14th street. Went for dinner around 11pm on a Saturday night, there was no wait (but it was full) and we were happy to find they had their full menu. 

The service was excellent, friendly down to earth staff took the time to get to know us. I'd even go so far as to say it's one of the most enjoyable dining experiences that I've had in DC because of the service.

We had a few different tapas based on the recommendation of our server, they came out quickly and were delicious. As a bread lover I thought the complimentary fresh bread was great, crusty outside and warm soft inside- it was memorably good bread. 

I can't wait to go back!
",5,11/24/2013,"Washington, DC",False,True
1026,Barcelona Wine Bar,/user_details?userid=lg7mudFhFQKUN-FNA9QT1Q,"I believe that Barcelona has the best meatballs in the world. Once you are finished the remaining sauce is amazing with their hot bread!
",5,7/25/2016,"Brooklyn, NY",False,False
1029,Barcelona Wine Bar,/user_details?userid=V56AwFRZ7JErc_6dD5Wkbw,"I've been here a few times so I know that that the food and service is great here, but tonight everything was so exceptional I even made sure to remember my server's name and I don't think I've EVER done that before! Why was it so amazing? Let's start with...

The Food
-Potato Tortilla- one of the best I've had outside of Spain (and better even than some in Spain...)
-Red Lettuce Salad with pomegranate and pumpkin- light and delicious!
-Truffle Bikini- Hands down the best dish we had tonight, it was AMAZING
-Chorizo with sweet and sour figs- tasted like Fall in a bowl! 10/10 would order again
-Squash with green chili sauce- Sauteed squash with an oily sauce, probably the weakest dish of the bunch 
-and finally, Churros! So worth any and all calories that are in those things, and the spicy dark chocolate you dip them into is heavenly

The Service
-Barcelona's staff went above and beyond tonight and really earned our loyalty. I've had a broken ankle since June and have been on crutches for months, and no restaurant has treated me as well as they did. First of all our server, Jason, took my crutches for me as we sat down, but then was there to hand them to me every time I stood up, I didn't even have to ask him, and he was even there to help once they were busy. He did such a great job in making sure that I was okay, it was really really nice. I don't expect, or think I deserve, special treatment just because I'm injured, but the staff here seemed to genuinely want to help me out, even other staff members went out of their way to hold doors open for me. I don't know how they do their hiring but they've done a wonderful job. 

Service is amazing, food is amazing, what are you waiting for? Also if you're a manager of this place, Jason really deserves special kudos, I will definitely be recommending this place to everyone!
",5,10/22/2014,"Annandale, VA",False,False
1031,Barcelona Wine Bar,/user_details?userid=-R-4y4mXucg2739lVg4Z0w,"Where do I begin...

One of my best friends was visiting from NJ. I live a few blocks from Barcelona and had been hearing rave reviews about it from friends who are DC natives so we decided to check it out. My big mistake was not making a reservation. We got there and were told we had over an hour wait. But my friend was visiting and I wanted to show her a good time so we decided to wait. Three of us hung around the bar, got a drink, and one of the waitresses asked us if we wanted chairs. so she went and got us chairs and made a makeshift bar table for us. Seriously, the sweetest, most thoughtful waitress ever. So we waited about an hour and this woman at a table got up and I asked her if we could take her table. She says sure, gets up, and my friends and I sit down. As soon as I sit down, this crazy girl comes yelling at us about how she's been waiting with her friends. AND SHE GRABS THE STOOL out from under my friend's behind. Not cool. This turns into a huge ordeal, and we decide to leave the table bc honestly, there are more important things in life. So we go back to our makeshift table and the waitress comes over and profusely apologizes. Then, the manager comes over and apologizes again. And he buys us all a round of drinks. 

two things. 1. best customer service EVER. Seriously. They have plenty of customers to have to worry about losing business. but they're not about business. they're about people. 2. best drink ever. seriously. some whiskey something but it was awesome. And then he brought us over to an actual table where we enjoyed some of the best food and freshly baked bread. The staff here really saved our night and turned things around. I can't say enough how much we appreciated their thoughtfulness. All of us have been to really, really great restaurants, and this place stands out even among those. Don't even think about it. just go. great people, great food, in a beautiful atmosphere.
",5,9/23/2015,"Manhattan, NY",False,False
1034,Barcelona Wine Bar,/user_details?userid=RvSXRDD-T6ybxZDFYgw9jA,"HOLY DELICIOUSNESS!! 
I'll keep it short and simple: Order a glass of Malbec, the cheese plate, and patatas bravas and then realize you can now die happy. 

The whole scoop: The service is so, so depending on which day you go. From what I can see I think servers usually have more tables than hands so you do have to call them over usually when you want something. But everything else is just perfect, the ambiance, the food, the drinks. It's one of my favorite places to enjoy a nice meal after a long week. 

Cheers!
",5,11/7/2014,"Silver Spring, MD",False,True
1035,Barcelona Wine Bar,/user_details?userid=XW8YIsGfFdAC4uwmffbT-Q,"Excellent customer service and friendly. The waiter took his time in telling us what his favorite dish was and why.  What can I say the service was attentive.
The Food was great. Perfect spot for Brunch.
atmosphere is lively both inside and outside patio seating.

I recommend this Spot!
",5,4/22/2015,"Takoma Park, MD",False,False
1037,Barcelona Wine Bar,/user_details?userid=YIuF8suQjqFzxKSa5iqrdg,"Last night I had a wonderful evening at Barcelona!!!  Wonderful food, great service, and amazing atmosphere.  I've only been in DC for a few weeks but this place is easily my favorite dinner joint so far- it's so fun! 

knowing full well that Barcelona is popular we opted to go at 8pm on a Sunday.  To our amazement there was still about a 45 minute wait.  We didn't have much to do so we told the hostess we'd gladly wait.  Luckily, the bar is spacious and accommodating.  Love the selection of bottled beers and looking forward to some locals rotating through on draft.  The beauty of Barcelona is you can swing through for a drink and order a few tapas at the bar; we'll definitely keep that in mind for future weekends.  

When we were called to our table we could not have been happier.  The table was amazing... I would say one of the best in the house.  We sat outside under the heat lamps right next to the fire.  I love the stone accents and bench seating.  Also, the provided fleece blankets put Barcelona on par with some of the best rooftop bars in New York- the feel out there is just lovely.  

As soon as we sat down the General Manager, Patrick swung by to stoke the fire and make sure everything was alright.  He made a few cheese recommendations and helped us select the highlight of our evening- our 2008 bottle of Cerro Anon Reserva.  With the help of our server Chelsea (I believe) we ordered chorizo picate, drunken goat cheese, romao cheese.  

The cheese and sausage were to die for.  We were so excited to order the drunken goat (It appeared in nearly every review we read prior to going) but surprisingly our favorite was the romao cheese.  As we ate we ordered more tapas: the hanger steak, spiced beef empanadas, cucumber salad, and crispy brussels sprouts.  The hanger steak was out of this world.  I'm pretty sure i'm going to have dreams about that dish for weeks to come.  It was cooked to perfection and the sauce was amazing. 

For dessert we opted to go with a small dish of ice cream and a glass of Pedro Ximénez.  Our server, Chelsea, was so nice and accommodating when we admitted we didn't know what Sherry was- her lesson was very interesting and got us excited to try the glass of Pedro Ximénez.  It was the perfect end to a very exciting Sunday night.  

Our cab drivier summed it up when we jumped in and said- ""this is the best place to pick people up from on the weekend... it's always packed.""  I'm already looking forward to going back- I can taste the hanger steak already!
",5,10/28/2013,"Washington, DC",False,True
1044,Barcelona Wine Bar,/user_details?userid=6CYp0zdh75apcMuCxNOAOQ,"My friend and I went here for dinner one day and consumed a royal feast -- at least it felt like one.  

We started with a cocktail each off of their cocktail list and we both enjoyed the heck out of our choices!  After that we asked for a wine recommendation, and our server called over one of their wine experts.  I'm not sure if he is their sommelier, but his suggestion was spot-on when we asked for a full-bodied red with deep fruit flavors and a hint of spiciness.

I was a little later than my friend getting there, so she took control of our hunger and had already ordered four dishes prior to my arrival, and they started arriving right after we finished our cocktails. I eat a gluten-free diet, which was told to our server.  He asked if there were any other dietary restrictions, and at our polite urging, picked four dishes that he loved, so we treated each dish like (insert holiday) morning as it arrived!

Sampling of the dishes (tapas) we ordered:
Meat & Cheese Plate
Red & Golden Beet Salad
Mixed Spanish Olives
Crispy Calamari -- for my friend b/c not gluten-free
Gambas al Ajillo
Grilled Hanger Steak
Patatas Bravas
Flan Catalan - dessert

I don't recall all of them. When all was said and done, we ate over $100 worth of food and $$60 worth of cocktails and wine, and it was worth it.
",5,9/17/2014,"Washington, DC",False,True
1045,Barcelona Wine Bar,/user_details?userid=swxunkMzHAGx5vICo37nrA,"Great wine selection. Excellent rib eye and trout pate. Pretty good service; only downfall was waiting 15 minutes when we had a reservation.
",5,7/4/2016,"West Harrison, NY",False,False
1048,Barcelona Wine Bar,/user_details?userid=VyJCP36XydYNbwxDKlVyFA,"OVERALL THOUGHTS:  I can't applaud this restaurant enough.  I absolutely LOVE this place.  It is in my top 3 go-to restaurants in the DC area.  The venue is visually appealing and very lively.  They have a great set up with full bar service, an outdoor area with heat lamps and blankets and also an indoor dining area.  It's a very popular destination so calling ahead for reservations is a must.

SCENE:  Wife and I were celebrating her birthday and had a 7:30 reservation time.  We arrived slightly late due to traffic and as a result had to wait about 20 minutes to be seated.  This wasn't a huge inconvenience as we grabbed a few glasses of a spanish red at the bar to hold us over.

DETAILED THOUGHTS:  As soon as we seated we were greeted by the floor manager and 2 servers.  The entire staff seemed very friendly and attentive.  They brought by 2 small plates and bread as starters.  Along with that we had ordered a bottle of 2012 Garnatxa Peluda which was excellent.  We proceeded to order Watermelon Radish Salad, Jamon Serrano, Barcelona mixed grill, and Mussels al Diablo all of which was fantastic.  I'd have to say the Barcelona mixed grill which included steak, pork chop and churizo was the best collection of grilled meat I've had.

I highly recommend you go with a significant other or a group of friends, other way you will have a wonderful time eating tasty food and drinking great wine.
",5,11/5/2014,"Tysons Corner, Mclean, VA",False,False
1049,Barcelona Wine Bar,/user_details?userid=l8vIQRSu8hTWO-HpypFqjA,"I was really impressed with food, ambience, price and service. I usually find these trendy restaurants a little stuck up and pretentious - not Barcelona. this is a good place that cared about customers. E.g. I asked for music to be turned down and it immediately was. Later a manager came over to check we were happy with sound level -  the kind service made a real difference to our experience. Definitely going back.
",5,6/10/2016,"Washington D.C., DC",False,True
1050,Barcelona Wine Bar,/user_details?userid=kJrP2g1IN3h50jZGgsJhLg,"Great little outdoor patio space.  Love the menu and the staff!  Perfect spot for date night.  We'll definitely be back.
",5,12/18/2015,"Washington, DC",False,True
