,rest_name,username,review,stars,date,location,repeat,dmv
1623,Proof Restaurant,/user_details?userid=-JXHH29BQbO9RNM_Z6ahNg,"Great shareable dishes. Unique foods. Extensive wine list. Friendly service. High prices. 

My fiancé and I went kind of late on a Saturday night. We made reservations via Open Table but that was probably not necessary. The place was surprisingly sparse. 

I was first impressed with the wine book they handed me but quickly noticed most bottles were well over $100. I settled on a Nebbiolo blend at the low price of $60. It ended up being a good choice but would likely have been $20 less at other wine places. Their specialty cocktail list was not impressive but my fiancé informed me they made an excellent Old Fashioned. 

When I got to the food menu I honestly wanted to order everything. The small plates and entrees were unique and they all sounded delicious. We decided to get a plate of meats and cheeses as well as some small plates so we could try more things. 

Our charcuterie and cheeses included Serrano ham, wild boar salume, a soft cow milk cheese, a firm sheep milk cheese, and a Roquefort blue cheese. Everything was great but I was confused by the varying portions. We had lots of meat but the cheese pieces were tiny. Also the cheese portions varied. We got a slight larger piece of Roquefort and a micro piece of cow milk. Not sure why. 

As for the small plates we ordered the tuna tartar, grilled octopus, and sweetbreads. The tuna is served on a piece of crispy seaweed. There are three servings stacked on top of each other. The tuna was fresh but it was cubed like an Ahi poke. I felt it could use a touch of citrus to give it a little flavor. 

The grilled octopus is served with dressed greens and a garlic aioli (which was served on the side due to my fiancé's egg allergy).  Honestly the aioli was good but I do not think the dish needs it. The octopus was tender and juicy with slight charring. It was full of flavor and I wanted more. Also the bright greens went perfect with the savory octopod.

Lastly the sweetbreads. I happen to love sweetbreads but I know a lot of people are tepid to try it. I would suggest to those wanting to try it to get them here. They were in fact a little sweet due to a glaze. They were also buttery and not musty at all. It's also served over a creamy polenta that I nearly sopped up with my finger. 

I definitely want to come back and try the entrees. I'm giving it a 4 stars instead of 5 because of the small cheese portions and over inflated wine prices.
",4,9/3/2016,"Washington, DC",False,True
1626,Proof Restaurant,/user_details?userid=cYVBxPd_Xo1tDk-sCeqCLg,"Got a bunch of firsts and desserts...

Ahi tuna tartare - 5/5 - large amount of tuna. Perfect on top crispy nori

Kale salad - 4/5 - standard bougie salad, tasty, fresh. 

Pigs head - 5/5 - first time having pig's head. The taste was so good. I thought it tasted different than other pork parts. All meat. Done croquette style which I dug.

Flash fried cauliflower - 5/5 - recommended to us. Amazing. Tahini added a great cut.

Gnocchi with lamb - 4/5 - I'm typically not a lamb fan but done in that sauce, all day. Gnocchi cooked well. 

Mediterranean flatbread - 3/5 - the bread itself was really good. The rest was a little boring.

Warm Chocolate hazelnut cake - 5/5 - there's never a day I would not give a 5 for chocolate, hazelnut, lava cake.

Sticky Toffee Pudding Cake - 2/5 - was recommended to us. Reading it off the menu, I would never get it cause of personal preference. It's just not ingredients I dig.

Service - 5/5 - they took such great care of us. Super funny, friendly.
",4,2/6/2016,"Baltimore, MD",False,False
1628,Proof Restaurant,/user_details?userid=59z-nuBOUckEjRp2k365ag,"Oh Proof, how delicious you are!

What a chill spot. The hostess are really sweet. At first there was a mix up and they couldn't find my reservation but they quickly fixed that. Our server was kind and attentive. He suggested a lot of great menu items. Everything we tried was on point, you can say Proof really proved themselves :P 

Their gnocchi is off the chain. If you're a fan of these potato dumplings, you will want to order them here. They have a nice bite on the outside and are pillowy soft within. The sauce used is creamy and packed with flavor. Their lamb and duck were well prepared. The Sticky Toffee Pudding Cake was a wonderful way to end the meal.
",4,10/23/2014,"Chantilly, VA",False,False
1631,Proof Restaurant,/user_details?userid=FR7y4K7vNMmlNNohEhPQzQ,"Had an 8pm reservation, arrived about 10 minutes early and was seated immediately.  I asked about the tasting menu, and was told, based on my dietary restrictions (pescetarian) that I could not eat 2 of the 4 dishes, and that I could just make my own tasting menu by combining on-menu options. Not a problem, mind you, but shouldn't there be a bit of flexibility built into a tasting menu? I digress...

Overall, the food was very good. We both noticed a tendency for the main ingredient of a dish to overwhelmed. The chef (very obviously) likes bold flavors, but we had three separate dishes (two apptizers and one main course) that were out of balance, and the main ingredient was either hidden or simply out-shined. 

Our server was very good and extremely knowledeable, and really warmed up to us by the end of the meal. The sommelier was spectacular, and was spot-on with every single pairing. If we asked about something, she simply gave us a taste. Christian and Alicia really made the whole experience what it was.
",4,3/13/2017,"Washington, DC",False,True
1633,Proof Restaurant,/user_details?userid=S8wbq6g4oenA6BpVEPAS2Q,"Food was really good, service was great and it was a cool atmosphere. I went for lunch with clients and it was perfect. Nice enough to show you aren't cheap and cheap enough to not break the bank. 
This may sound crazy but the only knock was the nude wall art in the bathroom. It was literally in my face. I'm sure a lot of people like this aspect but I would have preferred something different or at least a cover up of the exposed private areas.
",4,7/29/2016,"Gilbert, AZ",False,False
1634,Proof Restaurant,/user_details?userid=w0LU7P8P3G0x6GwNHHdn4Q,"This place was great! Pork chop was excellent, pekin duck was fabulous, the cauliflower was so good I wanted to lick the plate. Only complaint is how dark it was inside - it's not a strip club, turn on some lights!!
",4,11/30/2016,"Atlanta, GA",False,False
1638,Proof Restaurant,/user_details?userid=HVyLho6l6qW6nstqt3EMWQ,"I came here with a group of friends plus their book club for what started as happy hour and turned into an evolving dinner/dessert group out on the patio. The drinks we started with were marvelous and the starters we had inside were just enough to temper our palates. By the time we were ready for dinner the sun had set and the mood out on the patio was just right. The view of the Portrait Gallery was a nice backdrop to our little gathering on a temperate fall evening. Every dish was masterfully prepared right down to the last dessert. To think I once lived within walking distance from this spot - back then it was a completely different business - too bad it wasn't here before! It would be a dangerously delicious treat to tempt me and my friends often!
",4,11/24/2015,"Seattle, WA",True,False
1644,Proof Restaurant,/user_details?userid=1V5xETTiqrGHe20qOFN6_Q,"Waiter  was great !! With recommendations from beginning to end definitely added to the experience
",4,1/19/2017,"Hawthorne, NJ",False,False
1647,Proof Restaurant,/user_details?userid=6dd2RxRBmzk9HoOjDCjx-g,"Can't believe how many times I've been in chinatown and haven't been to Proof. We had the quinoa salad and the duck confit appetizers - both were amazing. Others have mentioned the addictive fried cauliflower - yum! The main courses weren't quite as great-- the tofu was tough and needed to be thinner to count as a ""Napoleon"" in my opinion. My cod was good but needed salt/seasoning. The mushrooms that came with both were really the highlights of our dinner. 
The wine was lovely and the atmosphere was great - buzzing bar but not overly crowded or noisy.
",4,10/11/2015,"Washington, DC",False,True
1649,Proof Restaurant,/user_details?userid=B6XnI51fVXXQGK5e2Xg2Ew,"Went to Proof on Saturday night for dinner. The highlights of the meal were the following:

(1) the service was really excellent. Our waitress knew how everything was prepared and explained several dishes to us. Additionally, someone came and helped us select a bottle of wine.

(2) the gnocchi! I read reviews on yelp that this was amazing, and they were right. The gnocchi were soft and fluffy and the sauce was really good. 

(3) the sticky toffee pudding cake! This was recommended by our waitress and she was not wrong--with every bite it got better tasting (we weren't sure how or why!) it was also my birthday, and the waitress put a candle in it for me to blow out. 

All together, it was a great experience. The wine was delicious, as were the appetizers and desserts. I ordered the salmon for my entree, which was also very tasty, but nothing compared to the gnocchi or toffee cake, so be sure to try those.
",4,6/3/2015,"Washington, DC",True,True
1650,Proof Restaurant,/user_details?userid=LSzQckZDlUm9oQumGU5sdg,"We have a great meal here.  Stopped at the bar for a round of drinks before going to the table.  Great happy hour specials, even on Saturday.  Our favorite appetizers were the risotto fries (bar only)  and the goat cheese with honey and fried rosemary.  Entrees weren't particularly notable but ended on a high note with desserts (everyone got something different and we all raved over them).
",4,4/22/2017,"Silver Spring, MD",False,True
1658,Proof Restaurant,/user_details?userid=HVyLho6l6qW6nstqt3EMWQ,"Consistency. That's something great places possess. I've been here two times, once in 2011 and again in 2014 and both times things were seriously good. The wine flights are super fun and the wine list is incredible. The cheese plates were delicious since they have a wide variety to choose from ranging from goat's milk to sheep and cow. Variety is lovely. Their dishes are very shareable. Which I love! I hate claiming one dish to myself, grazing is a lot more yummy. The staff is super knowledgeable and courteous. They help you navigate the menu so you get exactly enough to eat and not overdue it either. The meatballs and the gnocchi were two of my notable favorites. Fresh ingredients turned into full flavors and a stellar wine list, that's proof enough for me.
",4,1/31/2016,"Manhattan, NY",True,False
1666,Proof Restaurant,/user_details?userid=cwUec2jvbejIuM0UzEhpXA,"I have to say that the seasonal pickle plate was a dish that I will always get. The pork cut was also really good, though I thought it came with a grilled polenta, but I could be wrong. the space was nice from what I remember, I forget what my girl got but overall a nice dinner.

Grilled  Berkshire Pork Chop
semolina & fontina gratin, garlicky greens, marsala jus, pickled mustard seed
",4,1/3/2015,"Yorkville, Manhattan, NY",False,False
1669,Proof Restaurant,/user_details?userid=MnsTP6_jiPyVSytbMYkI8A,"More beautiful food.  Every bite was delicious but I am over misleading menu titles.  I ordered ceviche, and was served cream of cucumber with grapes and I quinella of ice cream.   I want restaurants to honor the representation of a dish.  An interpretation should be denoted.
",4,8/13/2016,"San Diego, CA",False,False
1674,Proof Restaurant,/user_details?userid=25WcF33aZjwWsQc5QAONug,"Came here for my birthday.  The decor is very nice and has a hip and romantic atmosphere, except for the bathrooms (read on).  The food was delicious, as was the wine.  We ordered the Vietnamese Wagyu Beef Carpaccio and the Potato Gnocchi to start.  Both were phenomenal.  I loved the deep and complex flavors of the beef carpaccio and the potato gnocchi was so warm and comforting.  They were both delicious.  Extremely different tastes, but both executed very well.  I think definitely the appetizers were our highlights of the meal.

For dessert, we ordered the chocolate hazelnut cake with espresso syrup because I can't deny anything espresso-flavored.  It was really dense though so it was hard to really finish it.  Good, but maybe a bit overwhelming.

Service was good and our waiter also suggested a nice wine for me.  I would love to have tried some more of their wine offerings and cheese & charcuterie.

Only weird point in the night was when I decided to use the restroom and realized that the toilet was made of steel.  I didn't think much of it at first--figured they were going for a modern look and it's probably easier to clean.  But, then I realized why I felt so uncomfortable in their spacious bathroom--it reminded me of disgusting cramped airplane bathrooms which always have those metal toilets!  Maybe this was overlooked in the design process?
",4,11/21/2014,"San Francisco, CA",False,False
1676,Proof Restaurant,/user_details?userid=1jT4fZL_wk4bLF1Z_QpBEg,"This place was great! Solid happy hour specials with $5 house wines and also happy hour priced wine bottles. Pretty awesome deal for wine lovers. Whatever house red they were serving was so smooth and delicious. I will definitely come back to try the food!
",4,1/15/2015,"Washington, DC",False,True
1677,Proof Restaurant,/user_details?userid=XfSK2JX5tN8dfMBA6I8qbw,"Came here for dinner a few weeks back and was quite impressed with their menu and the quality of the food. I heard lunch wasn't all that great, but dinner surpassed my expectations;  had an awesome experience! The service was excellent and the venue was just as neat.

I came with three other people, so the four of us were able to try and good portion of the menu. Can't complain about anything, except for maybe the 6 cheese that we ordered. They were very sharp! 

For starters, we tried their Chef's Full Charcuterie Board, Ahi Tuna Tartare with Crispy Nori Tempura, Pan Roasted Hudson Valley Foie Gras, and Spicy Little Meatballs.
--Everything was great!

Main entree: 
I ordered the Roasted Long Island Duck Breast, which was grilled to perfection; so good.
I also tried my friends' main courses and they were just as good:
 Sautéed Lamb Chops with Ragout of Farro & Lamb Shoulder, Roasted Wild Alaskan Halibut, and Grilled Berkshire Pork Chop. 
--All of the meat were very cooked really well. They were tender and infused with flavors. 

Dessert:
--by dessert, we were all full and only I had ordered something.
--Warm Chocolate Hazelnut Cake with gianduja gelato+ espresso sauce


The bar, lets not forget that: This place seems like a good choice for a low-key night with the bar and their extensive list of wine selection. The wine menu was incredible! I ordered a bottle of red wine to go with our dinner. Like many restaurants with a large wine menu, I was able to try the wine before we ordered the bottle.
",4,7/23/2014,"Owings, MD",False,False
1679,Proof Restaurant,/user_details?userid=C1QpZAqt_cNRqmdpXfmdlQ,"Extremely reliable ""old"" establishment.   (9 years is like 40 in restaurant time!). Perfect for pregame dinning....virtually everything on the menu is great starting with the charcuterie and ending with desserts.    Certainly not cheap, but commensurate with the competition.
",4,1/15/2017,"Vienna, VA",False,False
1682,Proof Restaurant,/user_details?userid=-q6PQPt4a-Cws-ePsLRBIQ,"PROOF 775 G Street, NW Washington, DC 20001 | (202) 737-7663 | http://proofdc.com/ 

The restaurant takes it name from the origins of its owner, Mark Kuller, a prominent US Treasury tax lawyer and wine aficionado. After years of dreaming, Kuller's vision of opening a wine centric DC restaurant was born. Featuring over 30 by the glass selections and over 1,000 bottles for true wine nerds, Proof is a wine lover's paradise. 

And now the food:

Meridian Hill, Four Roses Bourbon, La Gitana Manzanilla Sherry, Honey Syrup, Lemon Juice & Grapefruit Bitters 14. Fantastic and refreshing cocktail to start the evening. 

Pan Roasted Hudson Valley Foie Gras. 
Sweet cherry short cake, pistachio, cocoa nibs, bing cherry jus $19. The combination here was truly heroic. I loved the coca nibs, it was certainly second to none and the foie gras itself was nicely done as well. 

Gumbo of Shrimp, Oysters, Blue Crab & Andouille Sausage onions, peppers, celery, sassafras, rice, parsley, scallions 15. The gumbo here was especially tasty, not especially spicy either. Perfectly prepared in my opinion and served with an adequate presentation. Nothing like the foie gras though. 

Sautéed Lamb Chops with Ragout of Farro & Lamb Shoulder pistachios, dried apricots, whipped yogurt, almonds, sumac $35. The lamb chops were the highlight of the evening. Sweet and tender, I cleaned my plate in no time. The farro (various grains of wheat) was nice and chewy. I don't like it too soft so it was a nice contrast to the lamb. The creamy white yogurt provided a nice dipping condiment for the lamb. 

Crispy Spiced Panko Crusted Organic Chicken Breast fragrant basmati rice, kohlrabi slaw, gingered tomato fondue, cilantro $26. The crusted chicken was a nice variation on chicken breasts and rice. The slaw was excellent and the choice of the tomato fondue mixed well with the chicken. 

Sticky Toffee Pudding Cake, almond streusel, vanilla ice cream $10. Known as Proof's most popular dessert, I can see why. Our waiter told us that when it goes off the menu people clamor for it for months until it comes back on. Delicious toffee pudding that slides down so well with the vanilla ice cream garnished with mint leaves. Absolutely orgasmic. 

Of Note: Proof features a lovely al fresco dining area. It is of note however that it is rumored to be bothersome by panhandlers passing by on the street (according to Yelp reviews). 

Entrance to Proof. Immediately apparent is the marriage of food and wine here at Proof. In fact, I will say I think the wine selection outshines the excellent food offerings here. 

A well kept charcuterie and cheese station is kept adjacent to the dining area. 

My traditional restroom review: Now I understood why I didn't see anyone under 30 in the crowd in the dining room tonight. I can only imagine what the ladies restroom looks like. Certainly would not take a child in here. Despite the questionable nature of the decor, the sinks were freakin awesome and I want some like that in my house. Have to be careful about splashing through. Ultra modern, ultra cool. Me want.
",4,12/18/2014,"Philadelphia, PA",True,False
1684,Proof Restaurant,/user_details?userid=kyD73paB_N9AbTxeU0qozw,"We had a lovely time at Proof. From the moment we arrived, the staff was warm and friendly. The ambience and lighting were romantic. The drinks were delicious and arrived promptly. We had the octopus, which was perfectly done, tender yet resilient, and the meatballs and ravioli were very good. The duck breast entree was fantastic, perfectly medium rare, with a lovely combination of forbidden rice and veggies to complement it. The papardelli with goat was good. You must have the sticky toffee dessert, it was amazing. Lovely,  romantic experience.
",4,6/25/2016,"Fairfield, CT",False,False
1685,Proof Restaurant,/user_details?userid=hZa0FWedAfEqjpttWu_Wjw,"My meal (tofu Napoleon) was solidly good but not remarkable - probably because the wine selection was so jaw-droppingly impressive that I forgot everything else. For me, it's rare that food takes a back seat to anything, but Proof's wine list is stunning. Not that I could afford them, but I have never seen so many California cult wines on one menu. My co-workers all enjoyed their entrees (the duck and pork chops, I think) and the charcuterie was very good. 

The ambiance was a little awkward, but not due to Proof. We ate outside and 3 panhandlers approached us during the meal. One woman was weeping as she asked for money and another man came twice to our table and was very aggressive, staying for minutes at a time and belittling people at the table. You can't really fault the restaurant or the panhandlers, but it certainly made everyone feel terrible. Service was not overtly enthusiastic but I give our server points for handling the gentleman who interrupted our meal in a low-key and sensitive manner.

Food 4, Service 4, Ambiance 3
",4,8/21/2014,"Washington, DC",False,True
1688,Proof Restaurant,/user_details?userid=sZo-AQkZgrcBjYKFlfB5nQ,"My friend and I ate here on a weekday about 6:30pm. Noise level was perfect. Lighting was flattering. Loved the ""dip"" that came with the cracker bread- sour cream, lemon oil, and chives? We had their Sangiovese by the glass and it was smooth and the right temperature. I started with the quinoa salad and it was more hearty than I expected. It was cheesy tasting and delicious. I didn't eat it all but will enjoy the rest for lunch tomorrow. Next I had the organic salmon on beluga lentils. We both had that and cleaned our plates! Salmon was fresh, lentils cooked to perfection and enjoyed the hint of the mustard.
I had the cherry to tart with pistachio ice cream for dessert and she had the sticky pudding. Both were great but had the same problem: ice cream to dessert ratio was off. Both needed more ice cream. 
Bathrooms are cool and clean but one of the toe stalls in the women's room was out of order. Love this place and it is already in my permanent rotation.
",4,7/21/2014,"Arlington, VA",True,True
1691,Proof Restaurant,/user_details?userid=bxSMszcZc45M_nI5tJHafg,"We had an amazing dinner paired with two wonderful bottles of wine. I am only giving them four stars due to the waitress. She was not warm and welcoming and lacked customer service skills. The entire two hours we were their she appeared annoyed with us. 

We (4 of us) enjoyed four courses from meats and cheeses to small plates and entrees. The chicken liver mousse with pickled onions with fresh greens was amazing. The Spanish olives were devine, sure to soak up the extra olive oil with some of the fresh baked bread crisps. The  dream whip goat cheese with honey and olive oil I couldn't get enough of it. It is a must order. The spicy chicken meatballs with ricotta ravioli was just another highlight to the evening. 

Both of the sommeliers were very knowledgeable and assisted us in selecting a bottle of white and then a red. We completely enjoyed both.
",4,5/7/2016,"Arlington, VA",False,True
1693,Proof Restaurant,/user_details?userid=3pTvAPgU6UUYpp99YZB27w,"For my birthday, the BF surprised me with dinner at Proof.  We had an 8:30 reservation, but arrived late at 9, and they graciously accommodated us. The restaurant is located in Chinatown, right by the Verizon Center, but it definitely does not have the hustle and bustle that usually surrounds the typical Chinatown restaurants.  The restaurant was full, but still intimate. 

We shared a bottle of Riesling, Forge Cellars, Finger Lakes, New York.  For the charcuterie, we got the Finocchiona, which was a fennel scented pork salume.  It was great and the perfect portion for us, about 7 slices.  For cheese, we ordered a place of 3 for $13.  

Our cheese: 
Cow - St. Andrew, buttery and rich
Goat - Cypress Grove Humboldt Fog, semi-soft, creamy, herby
Blue - Black River Blue, creamy and earthy 

All 3 were amazing - came with spreads and crostini.  

For our entrees, I got the seared scallops wit cauliflower puree, which was so amazing.  The scallops were seared perfectly and the puree was so creamy.  I love cauliflower puree!  The BF got the lamb chops which came with a risotto and yogurt sauce.  The lamb was tender and the risotto was relish.  The sauce complimented the lamb perfectly. 

Dessert was the only part of my meal that wasn't amazing.  I got the strawberry-rhubarb cobbler with vanilla ice cream.  It was good, but based on the rest of the meal, I was expecting more. 

Proof is definitely deserving of a top 10 spot on the Washingtonian's list of restaurants, so I can see myself coming back for a meal of charcuterie and wine.
",4,4/12/2014,"Falls Church, VA",False,True
1698,Proof Restaurant,/user_details?userid=HVyLho6l6qW6nstqt3EMWQ,"One of my favorite ""fancy lunch"" places despite the somewhat sterile atmosphere (somehow this doesn't feel as inventive as the other lunch spots in the 'hood - Zaytinya and its glamorous windows and high ceilings, Oyamel and its festive marigold ceiling).  But the food, the food will make you forget the somewhat corproate feel of the place.  

Order the shrimp salad - it's true, it comes all deconstructed (long pieces of romaine flanked by shrimp, roasted red peppers, hardboiled eggs, olives, and croutons) but once assembled, it tastes unbelievably, sinfully fresh and very, very tasty.  Or have the lamb burger served with perfectly perfect (if such a thing exists!) chickpea fries.  And don't, don't, don't miss the cookie plate ($8) - a chocolate chip cookie that is a thing of perfection, an oatmeal cookie, two shortbread cookies, a peanut butter cookie, three dark chocolates, and something that tastes of a kitkat. This is the best $8 I've ever spent, and the perfect end to any decadent fancy lunch.
",4,3/7/2014,"Chicago, IL",True,False
1702,Proof Restaurant,/user_details?userid=ejCjFcU3Pi0kYeAqJYFxeA,"The only reason it doesn't get 5 stars is because of price and the lack of variety in the menu.  I would love to see more food choices.  

Now the food was rich and impeccable.  Ambiance 5 stars.  Wine 10 stars.  Beautiful posh establishment - customer service was also a 10 - flawless and attentive.  I had the lamb with lamb shoulder.  Was tasty but it was there I realized I didn't like lamb shoulder:). But the sauce was amazing.

Would come again!
",4,4/16/2015,"Elkridge, MD",False,False
1703,Proof Restaurant,/user_details?userid=gskAnsI1e7qVLnK8sBpOyw,"I highly recommend the fried cauliflower and tuna tartar!! So delicious and addicting! We also had the gnocchi and meatballs , which were pretty good too. Although these dishes are classified as small dishes, they weren't really that small. The 3 of us shared 4 plates and it turned out to be just the right amount of food.

The servers were very nice and helpful but my only comment would be that they checked on us verryyyy frequently to see if we were done or if we needed anything....clearly that's better than not checking at all but it was a little much.

Overall, great experience!
",4,9/13/2015,"New York, NY",False,False
1707,Proof Restaurant,/user_details?userid=rLTfv7YGAdCqYjhIw1ipew,"Proof is worthy of at least four stars for the sheer fact that it serves three of my most favorite culinary pleasures: Riesling, goat cheese, and fried chicken. I could easily survive off these three staples for days on end - and have actually done so in the past and lived to tell about it. In the end, if you are what you eat, I'd much rather be something gluttonous and delicious than a freakin' carrot.  

Food: Proof is a contemporary American restaurant with an extensive international selection of cheese, charcuterie, and wine, including Rhone varietals, Bordeaux classics, and domestic favorites. Wines are available by the half glass, full glass, half bottle, and full bottle. During my visit, we started with the sautéed potato gnocchi and the goat cheese with clover honey, both of which were excellent. For an entree, I had the crispy spiced panko crusted chicken, which was perfectly cooked and packed with flavor - it was served atop basmati rice with gingered tomato fondue, which had a nice kick to it. We  opted to forego dessert, but the options were varied and enticing. 

Service: Our water was very personable, knowledgable about the menu, and eager to accommodate - there were two individuals in our party with food allergies and he was extremely understanding and went out of his way to identify which menu items should be avoided. However, I will say that the wait time for the food to be delivered was excruciatingly long, despite the fact that the restaurant was at no more than 50% capacity during our visit - our entrees were served well over an hour after being ordered. 

Atmosphere: Proof is tastefully decorated with wood accents throughout - there's a small bar area immediately upon entry and the rest of the restaurant is dedicated to booth and table seating. Above the bar are a series of TV's that feature images from the collection of the nearby National Portrait Gallery and Smithsonian's American Art Museum. One aspect of the dining experience that was bit unsettling was the height of the booths - the seats were so low relative to the table height that I could only see the heads of my dinner companions across the table. Moreover, by the time I left, I felt like I needed the assistance of a physical therapist after literally having my arms propped above my head to eat - and I'm 5'10! 

Cost: Moderately pricey, but consistent with the area. Appetizers are $12-$19, entrees are $24-$31, sides are $10, and desserts are $8-$10. Charcuterie are $6-$20 and cheeses are three/$13 and six/$25. 

Other: Proof is located at the corner of 9th and G Streets - just a few steps from the Gallery Place/Chinatown metro station. Happy your specials are offered Monday-Friday from 5:30PM to 7PM, including $5 glasses of house wine, $8 classic cocktails, and other discounted wines and beers. Proof is closed for lunch on Mondays. Valet parking is available for dinner only ($12). Corckage fee is $40 (two bottle maximum).
",4,12/26/2013,"Atlanta, GA",False,False
1710,Proof Restaurant,/user_details?userid=ubKYQ7LzdiR3zs5NvkV5PA,"Came here and started off with a sample of 3 cheeses. We let the bartender choose, figured she knew what was best. We also got the Ahi Tuna Tartare with Crispy Nori Tempura. I really enjoyed the cheese. The tuna was okay-- might not want to trust my judgement though. I am more of a redmeat person than fish...

We split the Grilled Prime Angus Beef Hanger Steak & Roasted Colorado Lamb Loin with Moojudra Pilaf. Both were cooked to perfection. I think I liked the hanger steak more... but it might just be because of the bacon. Mmmm, bacon! 

We ordered dessert too but I got too drunk later on in the night and I can't figure out what it is... I have a picture though, maybe you can tell me, lol.
",4,6/10/2012,"Glenmont, MD",False,False
1712,Proof Restaurant,/user_details?userid=t2LoCqGXkr5mPtu2a336SA,"The food is wonderful.  The appetizers are great.  This is a nice place for a group of girlfriends to visit, a date night or for the boys to ""hang."" I love it.  I picked up a coupon at a foodie event and gave them a try.  Nice staff.
",4,2/7/2015,"Washington, DC",False,True
1713,Proof Restaurant,/user_details?userid=huJA3xy47N6E7XY2FrkHgg,"Came here for Friday date night, my reservation was for 5:30 and we got to the spot early only to find the doors locked. Hostess came to the window and said they don't open for another 15 min. Normally I wouldn't mind walking around the area but in winter it was tough to find somewhere to pass the time, and she wouldn't let us wait in the waiting area. 

Waiter was friendly, attentive, seemed well versed in the menu. Main strength of the menu is the cheeses and meats. 

We got the gnocchi which was amazing, well balanced flavors, delicious combination of squash, mushrooms, and brussels sprouts. The green olives were a little bitter, and with pits larger than I prefer. The scallops were delicious, lots of veggies and the portion was large. For dessert, we had to try the sticky toffee pudding cake and it was phenomenal. I rarely see a toffee pudding dessert on the menu and it was so good we ended up licking the plate clean. 

One of the only issues I had was the fact that the restaurant was very cold. This may be due to the fact that there were record lows this year and windows with little insulation. But my table wasn't close to the window, and it was so chilly that my food ended up getting cold by the time I finished the plate. 

Overall, a must go, definitely try out their popular items, and don't get there too early.
",4,2/20/2015,"Baltimore, MD",True,False
1717,Proof Restaurant,/user_details?userid=_aQ_Llju04rDjV3ehkIj2A,"Fell in love with this quaint, trendy restaurant in the midst of Chinatown a few weeks back. My weekends in DC are usually spent scrambling for last minute weekend reso's and honestly, to my surprise, open table has yet to fail me! Got some last minute, Saturday night reservations to Proof. 

The restaurant is super cute and visible from the Verizon Center--great location(IMO). The setting is pretty intimate, but great for a date and/or group outing. Our server was very polite and helpful, but not overbearing. 

Everything on the menu looked amazing. I struggled a bit debating between small plates or a large main course, but we shared a bunch of small plates, cheeses, and sides. 

My MUSTS would be the pho terrain, fois gras (served over a pankcake..omg!), gnocchi, and cauliflower side dish! Save some room for the toffee bread pudding also!
",4,4/7/2014,"Philadelphia, PA",False,False
1721,Proof Restaurant,/user_details?userid=T5fSU0TZpEkaSOvM7-hkjw,"Had a delicious luncheon here. Servers were extremely attentive and food was terrific. No complaints
",4,2/19/2015,"Vienna, VA",False,False
1725,Proof Restaurant,/user_details?userid=58my341k37MjsbG_A5WMZQ,"A wonderful DC evening out! Inspired and well executed menu in a cool
setting with great service. we did a tapas style share among 5 and it was splendid. The food comes out super  fast so enjoy your cocktails before ordering. pate plate, ahi tuna, flatbreads and sides were among our favorites.
",4,4/4/2015,"Williston, VT",False,False
1729,Proof Restaurant,/user_details?userid=I-Ei6Ht-prslX26iUrLFTg,"What an incredible place! The ambience is lovely & so is the staff. The food though...the food is just marvelous! I want to come back to DC just for this restaurant
",4,3/24/2015,"Tucson, AZ",True,False
1730,Proof Restaurant,/user_details?userid=1iwl9GJ69PrRFqhxGXlNpQ,"I really really enjoyed Proof!

We experienced excellent service, with a very informative server.

After deciding to have wine with our meal, we started off with a round of delicious cocktails .  I had the French 125, which was fantastic.

In terms of the wine list, I love Spanish reds, and am very partial to Priorat, although even when I've dined at Spanish restaurants the options are limited, if they even have one on the list.

I was happy to see a number of selections with a good range of prices, and went with the 2010 Salanques.  

We ordered three appetizers: foie, pate campagne, and duck confit.  All were presented beautifully, and all were insanely delicious.  Rich, perfect balance of flavors (the little cherry cakes with the foie were genius!), just lovely.

I had the scallops for my main, which were nicely browned and tasty, if a bit pedestrian, but enjoyable nonetheless.

For dessert we had a sweet port which balanced well with the chocolate dulce de leche cake and the sticky toffee pudding (which can never go wrong, and Proof's version was one of the best).

Go to Proof!
",4,1/29/2015,"Chicago, IL",False,False
1733,Proof Restaurant,/user_details?userid=py4a2c69zCkF4I6S-MLPng,"This was down the street from my hotel in the downtown district. This was a convention with over 4000 people so all the restaurants near the convention center were going to be packed. We wandered away  from the busy area and saw Proof. The restaurant wasn't too busy so we decided to give it a try. We weren't too hungry and it was mainly a hang out and have wine and small plates evening. The wine selection is nice and the menu has many things to choose from. I decided to try the Crispy Veal Sweetbreads with Chanterelle Mushrooms. The flavors were excellent and the quality of the food was great. It's definitely a good hangout spot if you are in the area.
",4,12/29/2014,"Duluth, GA",False,False
