,rest_name,username,review,stars,date,location,repeat,dmv
1595,Proof Restaurant,/user_details?userid=HqwFzCdCWzCdM6o8d6UxKw,"This restaurant marks its bathrooms with jokes about sexual peeping. Gross.
",1,4/27/2017,"Washington, DC",False,True
1619,Proof Restaurant,/user_details?userid=ighrYa58uQ3O9DbKzYM3Ig,"What a letdown! 

After reading all the glowing reviews and had bookmarked Proof as the restaurant to take my in-laws, my husband and I came for Valentine's Day celebratory dinner instead. 

Service was almost non existent. We had to specifically ask for the food menu and again after ordering for complimentary cracker. Our utensils were heavily stained (with sauces, yes sauces, not water marks) and had to be replaced. Our waitress was not one bit apologetic and chucked a new pair of forks at us instead. 

After having the most amazing seared foie gras from blue duck tavern the night prior, I knew I had to try Proof's. It was literally comparing heaven and hell. Proof's seared foie gras was the worst I've had. It was liver-y and burnt! The bread underneath was even charcoal black! Can you really hide that? I had to scrape again and again for traces of edible parts and pieces. 

Pan seared duck breast with pumpkin risotto - the center of my duck was iced cold. The risotto was rice and pumpkin pieces in lukewarm water. The description mentioned marmalade, I think the cook assembled my entree halfway because that too was missing. This dish was plain awful. 

I had never seen yelp be this wrong or I must had came on a really off night. Not going to give the benefit of doubt - Never again.
",1,2/15/2015,"Downtown, Los Angeles, CA",False,False
1659,Proof Restaurant,/user_details?userid=osM4Ssqj-w-JTXGVe7TTuA,"Please don't go if you want to have a nice night.

The SNOBBIEST rudest hostess' I have ever met. I don't expect that, especially from poorly dressed young woman who are no older than myself (25).

They told us if we wanted drinks to sit at the bar but there was no room. So we asked if we could sit on the patio and they begrudgingly obliged. 

Then we get on the patio and after we get our wine the server angrily tells us we must order a plate and it's a DC rule. He didn't even show up to take our drink order for 15 min and rarely came back.

Please don't act like you're better than people. Especially when you don't have any idea who they are. Dining is supposed to be a pleasant experience, not an awkward experience where to want to chug your wine to get away from the downer of an atmosphere.
",1,11/6/2015,"Chicago, IL",False,False
1661,Proof Restaurant,/user_details?userid=aT_jqVpwqUqktgbbO_SH8Q,"To begin, I want to be fair and note that this review is unrelated to the quality of the food, which was pretty good. We enjoyed our meal, but there are a few things I want to make note of:

1. We had a reservation at 8 PM, and were not seated until ~8:45 PM. What's the point of a reservation if it cannot be fulfilled? As Jerry Seinfeld once said ""You see, you know how to *take* the reservation, you just don't know how to *hold* the reservation. And that's really the most important part of the reservation.""

2. Our server was less than enthusiastic about serving our table. We were 4 people, not like we were a group of 20 who were indecisive and scattered about. The evening wasn't all that busy, but it took him about 20 minutes after we were seating to even take our order! When we were asking his feedback on wine choices, he just didn't seem to care and wanted us to simply pick one already!

3. Finally, the zinger of the whole experience. I received a parking ticket ($100!!!) for parking on the sidewalk after using their valet service. However, I ONLY discovered I had a parking ticket from their valet service after going online to pay for a different speeding ticket I had received (unrelated). Not only did I get a ticket, but the valet failed to notify me. And WORSE than that, it was a handwritten ticket, which means they physically removed it from my car!!! 

All in all, good tasting food, WORST dining experience.
",1,5/11/2016,"Alexandria, VA",False,True
1663,Proof Restaurant,/user_details?userid=1qp4QTi87VroDzxTlf50Kg,"Compliments to the chef for a divine meal. The pork belly and lamb chops are definitely worthy of mention. 

Unfortunately, having to kill a cockroach because the waitstaff was too scared to do so, kinda overshadowed the meal. To boot, our waiter--who was cool up until that point-- chose not to escalate to manager-- brought the bill and rushed us out of the restaurant without even an apology. He blamed it on an open door. 

I get it, those kinds of things happen at restaurants, but handle it properly if your patron has to do the exterminating. This unfortunately made for an overall undesirable experience.
",1,10/23/2015,"San Ramon, CA",False,False
1667,Proof Restaurant,/user_details?userid=EvrT_21w6SsR7c5No-QcLQ,"I am hard pressed to give this place even one star. Anyone who has been here has seen the steep prices and yet the service is better at McDonald's. I am not kidding! After 30 minutes- yes, 30- our appetizers finally came, and the server just plunked them down in the middle of the table with no sense of who ordered what. It was so sloppy. The appetizers were mediocre. My husband asked for a wine list but no one ever came to take his order. Like I said, McDonalds puts this place to shame! After 50 minutes, our entrees still hadn't arrived and the server was nonexistent. Trying to talk with the multiple managers there was futile. No one ever came clean that there was a back up in the kitchen. They just kept saying, that is unacceptable that you are waiting so long, but your food will be out momentarily. Ha! That was a joke. After an hr and ten minutes, we left. We had a time sensitive commitment and could not hold out for the food that seemed like it would never come. The general manager had the nerve to ask us to pay for the appetizers after this stressful, uncomfortable ( it was very hot in the restaurant) experience. She basically scolded us, saying we should have let our server know that we were in a rush. In a rush??? Was she kidding? To wait over an hour for entrees?? Never ever go to this place. Staff is rude, food is mediocre, and it is run so poorly that you can't relax. Not a bit.
",1,5/19/2017,"Los Angeles, CA",False,False
1668,Proof Restaurant,/user_details?userid=zVhpRMLHyeGhFPvvsX5-OQ,"Bait & Switch? Stopped by for Happy Hour and ordered a glass of Chardonnay. Server asked regular or premium and recommended the premium Chardonnay. No mention of the price. Got the bill and, to my surprise, the bill was $30/glass.
",1,2/28/2017,"Millstone, NJ",False,False
1675,Proof Restaurant,/user_details?userid=DB4rJbDorOPa19lwIFhTgw,"Talk about a place with ruder servers and unresponsive management. Based on the the type of service we had, the tip was logically less. We were glad we were out of there but found out later (credit card bill) that the waiter gave himself an extra tip which he did not deserve. When i returned back to the restaurant to complain, management had a very cold attitude and had no remorse on behalf of their staff. They were going to look into the matter but no response. Food was average too. Not worth the price and service.
",1,8/20/2016,"Centreville, VA",True,False
1683,Proof Restaurant,/user_details?userid=_zC91aGLwBjnMJji-rpG9A,"What was started out a night of high expectations ended with a big THUD!.  Met 3 other couples for dinner on Saturday evening - so a party of 8.  Arrived at the restaurant table was ready and sat down promptly.  One of the couples brought in a few bottles of wine from their collection understanding there was a corkage fee though higher than most other places in the area ($40 per bottle).  Order appetizers - they were excellent.  Then the bottom fell out - the waiter knocked a water glass out of my hand and spilled on both my wife and myself - luckily it was only water.  Our main course was delivered to the table - the server didn't know which person ordered what nor did he know what was on the plate - called my lamb - steak. He spilled a cup of hollendaise sauce on the person to my right all over her sweater and her chair.  They quickly apologized and they asked to take the sweater - not sure why.  Our group finished our meal ( the food was very tasty) and we waited for the severs to return and clear the table and offer us desert.  This took sometime to happen.  The did return with desert menus but did not see the servers for over 30 minutes.  We actually had someone get up from the table and flag down our waiter. At this point we had enough and just want the bill and the sweater.  It took them another 20 minutes to return with the sweater and empty glasses for which they were going to serve us a drink - we refused and again asked for the bill.  The bill finally arrived with a 20% discount for the serving errors along with a bag of cookies for the person who's sweater got drenched with hollendaise.      An evening with great promise ended with no joy for our party of 8.
",1,5/30/2017,"Centreville, VA",False,False
1695,Proof Restaurant,/user_details?userid=Jy2idhORehTD1cSW0i5LGQ,"I came to proof with my boyfriend and another couple late on a Friday night. There were lots of tables open. We ordered an expensive bottle of wine and a cheese plate with six cheeses. We asked our waitress to surprise us with the cheeses assuming she would explain what we got when they came. She gave us so much attitude about not ordering a meal while we spent well over what a dinner without wine would cost. 
The cheeses came without explanation of what we got or without asking how everything was. We finally asked what the cheeses were and she gave us the label names instead of saying what type of cheese it was. We then asked for more crackers to which we got a response regarding an extra charge with lots of attitude. 

My friend had recommended this place and had had a great experience before. I am so disappointed with my experience here. It's even more upsetting because the wine and cheese were fantastic.
",1,2/12/2016,"Roslyn, NY",False,False
1701,Proof Restaurant,/user_details?userid=FTORp4ROa1bkpeiLXMo_5g,"Horrible Service. I went to proof with two other friends and we ordered some appetizers and each had a couple glasses of wine. When the waiter came back to the table he asked us for our dinner order- we had every intention of ordering a meal but by that time we were engorged. We politely said we were only doing appetizers. You would have thought we ordered bread and water based off his reaction. He immediately got an attitude and told us the policy is that you can only sit at the tables if you order a meal. I'm sorry?! I didn't know that policy and if I did we totally would have obliged. I have never been more humiliated. His delivery was completely unacceptable and I didn't spend over $100 on wine and appetizers to be lectured about being ""cheap"". Oh by the way, it was around 5pm and the place was practically empty so don't be acting like you're missing out on tables.
",1,7/27/2016,"Arlington, VA",False,True
1705,Proof Restaurant,/user_details?userid=W7OLdJ7to-kBY9Xd7Z3Svw,"Pretentiousness...

That's the word that comes to mind after visiting proof.  From the hostess, to the servers to the managers...  Everyone here acts as if their sh*t doesn't stink.

We joined friends at Proof for a b-day celebration. When our party grew by 2 friends, we were told that we could no longer have our table. Numerous tables were open and we kindly asked to move to one of those open tables.

Of course, we understand that those tables were reserved, but it was the way that our request was handled that changed the happy vibe of the night. The hostess was rude when we asked to be accommodated. Rather than think outside her little hostess box, she just kept saying no No NO. 

It was a common song with the manager and general manager.  Finally, a large party sitting at a large couch next to the hostess table started to leave.  We hurried over and sat on the couch which was not reserved.  

As our party tried to order drinks, the server seemed as if he had a chip on his shoulder.  My wife asked for a glass of water to which he responded with an annoyed ""why?"".  Really?  We ordered water just to annoy you little man!  The entire time we were there, our server was not attentive, would disappear and took forever to bring our drinks (despite that the restaurant was almost empty and we were sitting next to the bar). Oh, and those open tables that the hostess and manager refused to give us...they sat empty for the rest of the night. No one showed up.

Had it not been for our great friends, we would've quickly departed Proof for any of the numerous places around DC with MUCH better service.  Do yourself a favor and skip Proof.  This place can probably impress clueless tourists, but anyone living in and around the DC area can find a place with better service than Proof. 

I'll never return!
",1,12/2/2014,"Washington, DC",False,True
1758,Proof Restaurant,/user_details?userid=HVyLho6l6qW6nstqt3EMWQ,"The food, when it FINALLY arrived was tasty. The service was awful. (To include the manager's attitude.) We were seated at 6:20 ish. Our waiter took our drink order, our drinks were presented to the wrong person, as were the meals. We had to ask for sugar, twice and the customers on both sides of us were served before our meal was served...7:35 ish) The table to my spouse's right ordered immediately after our order was taken. They finished their meals before ours were served. And only after asking the manager where our meals were. Her response, NO apology for the delay, just excuses...""everyone is trying to get out of here for the Verizon event."" I asked if they don't plan better due to their close proximity to the Verizon Center, her reply. ""The kitchen is only so big."" Eh???
",1,6/23/2016,"Fairfax, VA",True,True
1790,Proof Restaurant,/user_details?userid=uNsNi2rz4VQ2c8FhQCqJAQ,"Most overrated restaurant I've been to in years.  I think people are thinking it's better than it is just because of the marketing and reputation. Also, just because plating is nice does not mean it's good food.

They sat us on time for my birthday dinner- just the 2 of us. Fine start.

The waitress seemed like she was absolutely miserable and it really was awkward.  She knew nothing about the menu, too.  We ordered appetizers- gnocchi and a salad.  Gnocchi itself was good but WAY too buttery and heavy with the sauce/salt. I even ordered it with light sauce.  Salad was fine...just a salad. Nothing special.

My husband politely asked if the spaghetti bolognese could be ordered with a different kind of sauce that was more traditional bolognese.  The waitress was shocked and a little rude, and said she would go ask the chef.  Fine, but when she came back, she said the chef refused to change the dish at all.  

I don't even remember what I ordered, so yes the meal was that forgettable. They didn't offer any type of birthday dessert or even a candle to celebrate, which was kind of disappointing. My husband told them it was my birthday when he made the reservation.

The wine list was good and the ambiance was nice.  Valet parking was very slow and we went in the middle of the week. I'd hate to see what it would be like on a busy night or a weekend.

Would never go back.  The only nice person in there was the hostess. The restaurant was desperately trying to make it seem like their food is the greatest thing since sliced bread but it simply wasn't. At all. End of story. Don't believe the hype.
",1,4/10/2014,"Bethesda, MD",False,True
1803,Proof Restaurant,/user_details?userid=5g7mVSIVeJW3RLCB-A0a8Q,"The hostess and servers have some kind of stick in their butts. Service is an imp aspect of a good dinner experience and honestly the service here put a bad taste in my mouth. The hostess and our server did not crack a smile the entire night. We were not rude or complicated with our orders...and when asked about menu items or politely helped him with things he refused to even says thanks or smile. It was like we were inconveniencing him by being there. It really put a damper on the dinner. 
As for the food, it was good but not good enough that I'd return to deal with their pompous service.
",1,1/16/2014,"Manassas, VA",True,False
1806,Proof Restaurant,/user_details?userid=VtwlEqUCyVN3UnqnFpwDnQ,"We found this restaurant on yelp a month before we traveled and I wish I would have never found it.  We actually left after 4 small courses and went to a different restaurant.  The 4 appetizers totaled $85 and all of us were still starving.  The food wasn't bad but wasn't great either.  I will pay whatever the price is for good food, but will not pay over price for average food.  
The waiter had something stuck up his ass.  It is not his fault, he is used to the customers that are usually in there.  This is a very pretentious restaurant.  If you are advertising it, then bring it.  

The lady at the next table said, ""I am a vegetarian but if you give me an expensive bottle of wine, I will convert."" What???

Until now, all DC restaurants have been terrific.  I will never come back and tell all my friends to not try this restaurant.

They do have an extensive wine list starting from $50.  We almost ordered a $2500 bottle of wine.  Luckily, the waiter brought us the flashlight reader for the menu before we ordered.
",1,3/14/2014,"Houston, TX",False,False
1807,Proof Restaurant,/user_details?userid=YM7FtfcK63vWMG6QIfd0hQ,"Service is ok.

 Food is mediocre at best & extremely over priced for quantity & quality.
",1,9/2/2013,"Washington, DC",False,True
1821,Proof Restaurant,/user_details?userid=Y0gs4OBHcjhtRT1so1bXzg,"I have never felt so unwelcome in a restaurant before. My husband and I were seated in a high traffic area, he was constantly being bummed from people. Our waitress was not a lot of help, she deserted the table after we order iced teas instead of a cocktail! Only doing the minimum service. 

My husband and I started with the Wild Boar and the Tuna Tartare. Having never had Wild Boar before I can't compare it to anything. However the Tuna was excellent!  For dinner I had the Duck and he had the Lamb Chops, my duck was ok the day the least. My husbands Lamb was ok also. It took 90 minutes to get our food after we ordered our meal. 

In all the best thing was the Tuna Tartare. Other than that Proof went Poof for my husband and I.
",1,4/20/2015,"Hope Valley, RI",False,False
1831,Proof Restaurant,/user_details?userid=A_OETe5Xr26FTNRPkRQ4zw,"Be very careful ordering wine by the glass.  They will ask you about the 8.5.  What they mean is 4x the price of the per glass.  Food is decent but no different than any other penn quarter restaurant.
",1,11/19/2014,"Arlington, VA",True,True
1842,Proof Restaurant,/user_details?userid=1TBTzT_5e1P-sYc_xvVldg,"WORST SERVICE OF MY LIFE!  My party was treaty poorly and menus snatched from us when we only ordered beers to begin our evening, although we were considering appetizers and food to follow.  We didn't even have a chance to order food as the server, Ashley, took our menus.  After finishing our initial drink and waiting 45 minutes for our bill I approached the manager, she brushed me off and we were haphazardly pushed out the door.  I will never go here again.  Stay away if you are looking for even mediocre service.
",1,4/10/2015,"Savannah, GA",False,False
1872,Proof Restaurant,/user_details?userid=GXLJRCTkx2e5okZ5n52ajQ,"I went here for Veteran's Day and got ripped off. The service was great and food was great but... I was charged over $50 for two alcoholic cups of coffee.

I ordered a French press for two, a shot of Jameson, a shot of Bailey's, and two shots of Amaretto.  What I got was two cups of coffee that barely contained any alcohol, yet I was charged over $50. Are they serious!? $50 for two cups of coffe!? There is no way that drinks should cost this much. 

Left a comment card and emailed management but got ignored so I had to post this review.
",1,12/22/2012,"Washington, DC",False,True
1873,Proof Restaurant,/user_details?userid=DAue8b11gOXPLguyILDnZg,"While it is difficult to determine the causes of illness due to food poisoning, my son and I ate something at Proof which resulted in our being sick. The general manager did respond to my complaint, but he explained that they served others that night that did not have the same experience. It would have been better to assuage concerns that the utmost sanitary conditions are strictly enforced for future visits. Sometimes it can take only one kitchen staff to not wash their hands. He did offer to 'take care' (Does that mean giving us a table at a window?)of us should we like to visit again, but that wasn't enough to win back our loyalty. Nor did our morose waiter add to our evening.
Proof was once at the top of the DC faves, no more.
",1,7/4/2014,"Bethesda, MD",False,True
1893,Proof Restaurant,/user_details?userid=PK_aSCSKdV3lJbVja3EJRg,"Rude and pretentious! Go elsewhere in Chinatown.  I recommend Poste around the corner

After a couple negative experiences, it's time to write a review.  Upon arriving I explained to the hostess that we would be a group of seven and asked if we could get a table.  The staff explained to me that we could only sit if everyone ordered an entree.  Okay, I get the rule.  Most of our group wanted to eat, a couple only wanted to share appetizers.  We had already ordered a bottle of wine and were ready to order more, but we couldn't fit more food or drinks or 7 at a pub table.  Nope.  Still won't seat us.  Not only do I find the policy short-sighted since we were still going to end our time with a extent check, but half the tables were empty!!  That and the very rude behavior of the staff left us feeling very unwelcome.  Several staff told us we were ""in there way"" and that we should move.  There were other routes to get to the tables, but management instructed wait staff to move through our party instead of around.

Proof - don't worry.  We got the hint.  We won't be back.
",1,12/21/2013,"Takoma Park, MD",False,False
1944,Proof Restaurant,/user_details?userid=wti8aBv6RXcsd5rEWjnQRQ,"Service was awful.... We had a party of nine with reservations ....they said we couldn't have a table if we don't order entrees...seriously I haven't experienced that ever!!!! Plus we were out of towners that are chefs and restaurant managers......our bill was over $700!!! No refills on drinks, slow service, and the explanation on the food was awful.
",1,6/22/2013,"Honolulu, HI",True,False
1979,Proof Restaurant,/user_details?userid=QoSeAekJbwPsb5knIWMd0g,"I could not give a more negative review. I had a birthday happy hour there 3 years ago. While the food and drink were great the service was atrocious. The waiter seemed annoyed to be there and was not accommodating.  I was completely turned off and haven't been back since.

Fast forward 3 years later; friends were in from out of town and I had heard good things, so we stopped in.  The bartender that waited on us was friendly and had great wine recommendations.  When the caps game let out, the bar area got rowdy for a bit, but nothing too bad and emptied out shortly thereafter.  Come 12:15 am, as we were finishing up last drinks, a bartender, randomly came over to tell us we were being too loud and people eating were expressing concerns (we were practically the only ones there and no one was eating).  When I questioned him, he practically grabbed my drink out of my hand and told us to leave.  We asked to the see the manager, who was unbelievably arrogant and dismissed my friends and I. If a negative rating was possible, I would do it.  I have not been to a more pretentious establishment that has no regard for customer service.  I am completely disgusted. 

Ironically, as we were gathering things to leave, the friendly bartender that was waiting on us before came over to see if we need another drink.

I will never go back and will be sure to tell friends and family the same.
",1,5/17/2013,"Washington, DC",False,True
2015,Proof Restaurant,/user_details?userid=uwt8VZMQX_rHqCLfPdrQXA,"The selection of wines was not extensive. No South African wines. Prices were about the same as other DC Wine Bars. 

Crowd was not very diverse. Website raves about 
""Rustic warmth"".  Nothing warm about this place. Lacked ambiance.

The staff was not very welcoming.
",1,3/13/2011,"Lorton, VA",True,False
2021,Proof Restaurant,/user_details?userid=nyEqE5KXodyc8s6qGsoRrw,"My boyfriend took me here for my birthday. Dinner took 3+ hours, which would've been fine if the reason had been something other than our server completely ignoring us. At least the water guy was attentive... because all of our food was excessively salty, even dessert! Most of the food wasn't edible because of the saltiness. At least they don't mess with their cheeses - I can just see them ""encrusting"" some delicious and perfect cheese in salt. (Try the Midnight Moon goat cheese gouda. It's amazing. We order it directly from the farm now.) We had appetizers, cheese tray, entrees, desserts, and wine. 

So, in short:
Food - bad, salty
Service - bad, slow, ignores patrons
Water guy - our hero
Cheese - great... because they don't make their own cheese
Wine - good, but I can get a bottle of expensive wine anywhere

Unless we hear that there's a new chef and significantly better service, we won't be going back.
",1,12/19/2010,"Alexandria, VA",False,True
2064,Proof Restaurant,/user_details?userid=LD8YShoQOdCc8MwlwbLcgg,"Ambience as described from above: Romantic, Classic, Trendy. Failure to mention RUDE. Staff here was meh. Ten minutes to deliberate if they would seat me or not. 15 minutes before I decided to leave when no servers approached us once seated.
",1,6/21/2012,"San Francisco, CA",False,False
2125,Proof Restaurant,/user_details?userid=IEozdIBtGYYkO2yFG_sL4g,"The GM did indeed say ""get the f**k out,"" but only after our check had been paid, beforehand he was appropriately accommodating. He also claimed to be the restaurant owner, which caused my friend to reply in disbelief that he was not the owner and simply worked there. It's up to you to determine on whose shoulders the burden of proof lies, indeed, as a customer service oriented establishement. However, this ""owner's"" attacking and insulting signoff demonstrates that the GM's attitude was merely taking signals from his leadership.  I stand behind my initial review 100%.
",1,6/4/2011,"Houston, TX",False,False
2151,Proof Restaurant,/user_details?userid=1l5rsB9wN-bzgHSU00GaJQ,"I've never given a negative review before, but here goes. This place is extraordinarily uncomfortable. 

I walked in a few minutes earlier than a friend I was meeting and asked the hostesses if there were any seats available at the bar. They shrugged their shoulders. *gee thanks* I wandered through the bar area unable to find anything and returned to the hostesses.  I asked if I could get a table for two.  The hostess less than kindly informed me that tables are only for people planning on ordering a full meal, but I'm welcome to sit on the couch.  One hostess then proceeded to point to the couch about two feet to her left.  The seven women who were clearly in the middle of a meeting on the couch turned around and stared at me.  There was a good 10 seconds of silence as the two hostesses and the ladies on the couch stared at me waiting for a decision.  

I decided to simply leave and try to convince my friend to go elsewhere when he arrived.  Unfortunately he had read several good reviews and convinced me to go back in and give it another shot.  We went in (luckily) just as a bar table was leaving, so we quickly sat down.  The service was slow and somewhat strange.  In the course of 2 hours we managed to flag the server three times.

I had three glasses of wine each one better than the last.  (My first glass was completely unpalatable, my last glass was quite good... fruit forward but not cloying)  My friend got several appetizers.  The 'spicy meatballs' were excellent as was the chilled soup.  His duck confit though was completely unacceptable.  The fat was neither rendered nor crisped.  It may have simply been a fluke as the restaurant doesn't have the reputation for making rookie mistakes, but the duck was gross.

Overall I have no intention of coming back here.  Every other wine bar I've been to in DC has food on par, excellent wine selection, and service that doesn't make me uncomfortable.  I highly suggest any one of Sonoma, Veritas, Vinoteca, Urbana or even traveling out to Arlington to drink at Screwtop.  I was still dressed in my work attire, I've been to and enjoyed nearly every other wine bar in DC, I really have no explanation as to why I was treated like crap here.
",1,8/10/2010,"Brooklyn, NY",False,False
2189,Proof Restaurant,/user_details?userid=mxLuY1a1wrxZE01hGGPElQ,"Dined there last night for a friend's birthday.  Didn't have a reservation (she thought she made one but they didn't have it), but they seated us anyway.  Rushed us, rudely, out the door in an hour-and-a-half because there was another party behind us.  We couldn't  see a thing because it is so dimly lit  (they have to provide flashlights to all diners because it is so dark.  Food and wine good but very pricey, so expect to be treated as if it isn't....
",1,1/24/2014,"Silver Spring, MD",False,True
2202,Proof Restaurant,/user_details?userid=R1op6psvd8FcoY2s3leINw,"After hearing so much about Proof, we finally got a reservation and made our way over on a friday evening.  

Our service was, in a word, awful.  It took 10 minutes to initially greet us, then the waitress failed to get a drink order.  We ordered cheese and wine to go with it ... but the wine took another 20 minutes to show up.  So we ate part of the cheese course without the wine.  The salad course came and went, and it literally took another 45 minutes for the entrees to show up.  

Its so dark in the restaurant you need a waitress-provided flashlight to read the menu.  To say nothing of being able to see your food properly.

We arrived at 7:30 and our entrees did not arrive until nearly 9:30.  Ridiculous.  No checkup from the waitress, no checking in from a host.  Clearly they had sat on the warming shelf for a bit because scallops were luke warm and the accompanying bread pudding was cold and cardboard-y.  My entree of mixed game meats was, well, gamey.  And we had zero desire to eat it by the time it finally showed up.

The cheese course was great ... but honestly, I can go to whole foods, buy some exotic cheese and sausages, and serve that myself.  

Why exactly does everyone say this place is fantastic?  Because it has a 100 page wine list of wines ranging from $150-$5000?  Who is buying these wines?  In reality most people want either a reasonably priced bottle (few to be had frankly) or glasses (and their per-glass selection pales in comparison to contemporary by-the-glass specialty restaurants)

Sorry, Proof for me was NOT a good choice.
",1,2/25/2011,"Vienna, VA",False,False
2204,Proof Restaurant,/user_details?userid=zAVXr2wuATt8jw6L0vnY_Q,"There is a simple story behind this 1 star rating.  

I made a reservation with OpenTable at Proof for 10:30pm on a Saturday night.  Upon our punctual arrival at Proof, we were informed that the kitchen was now closed and we were going to have to order off of the bar menu.  If we had known that we weren't going to have access to the actual menu, we would have made a reservation somewhere else.  

It is very bad form to accept reservations when you have no intention of providing full service.  I cannot recommend Proof.
",1,2/14/2011,"Mesa, AZ",False,False
2229,Proof Restaurant,/user_details?userid=klXOwMC1wy9waD9A1aUTug,"Really bad experience. First time I feel discrimination in the US. We asked for a table hostess said 15 min wait. We were waiting and suddenly hostess passed another couple, we werent sure if that couple was before us so we didnt say anything, but then she did it again, at that moment we said something, and she just said, sorry my mistake, I will give you a table soon. We left the place immediately.
",1,10/19/2013,"Washington, DC",False,True
2238,Proof Restaurant,/user_details?userid=HVyLho6l6qW6nstqt3EMWQ,"Brought my husband here to celebrate his Birthday. The host suggested that we sit in the bar area because we just wanted dessert and drinks. We did sit in the bar area....and we sat, and we sat, and you get the picture. No one came to serve us. We did however observe the two bartenders discuss who would help us...I guess they decided to NOT acknowledge the black couple at the bar tables. EVENTUALLY (35 minutes later) we decided that we could save some money and call it a night. After informing the hostess, we asked to speak to the manager. He came over, listened, apologized and gave my husband his business card. Sooooo...based on my experience, my advice is for you to not waste your time because this could happen to you.
",1,4/20/2012,"Washington, DC",True,True
2261,Proof Restaurant,/user_details?userid=e4cFfAwQeRjzlbw93MfHbQ,"While I used to enjoy this restaurant, I will not visit again due to the horrifying management/service and poor treatment of a customers over their mistakes. 

During the half hour I was there last night, the wait staff is not only rude, but incompetent.  After taking over 20 minutes for our waitress to take our order on late, quiet Saturday evening (after we asked several other waiters and busboys; she was busy attending to her boyfriend in the next table), she then dropped my full glass of wine on the table, shattering glass and liquid everywhere.  There was glass on my hand, clothes, wine on my companion's legs, just giant shards everywhere.  

Instead of apologizing or checking if anyone was hurt, she said she would bring me another glass - I, instead, asked for a towel.  However, she decided not to listen and ran off, to return 15 minutes later with another glass of wine.  The entire table and ground were soaked (we were outside), so we got up on our own and moved to another seat because she had no thought to do that on her own, or clean up her mess.  

Aside from the fact that the outside area, and inside, were rather empty, and the service was so poor in general,, her incompetence and rudeness when a customer could have been injured is unacceptable.  Upon conveying this to the manager, he insisted ""of course you will be paying for the rest of your check,"" and at no point did this pompous man inquire if either of the customers were ok after that incident.  After paying, we left, and I still wiped off glass from my skirt a half hour later.  

I go out for food and good wine several times a week all over the city, and have never been treated like this.  After having lived here for ten years, I have never had such a poor experience with waitstaff.  The manager is equally as responsible for his waitress' horrifying behavior.
",1,6/12/2011,"Washington, DC",False,True
2305,Proof Restaurant,/user_details?userid=jP2GixHTGOZEQyrRAkUP6A,"I had a very unfortunate experience with Proof.  I had been wanting to go to Proof for quiet a while.  Therefore tonight we decided to go check it out.  The place was not busy at all, however 30 minutes went by and no one came to take our order.  I was very disappointed as I had been looking forward to trying out this restaurant.  After a while we decided to get up and speak to the manager.  Needless to say, I will not be returning to Proof nor recommending the place to anyone.  

Not sure if the manager's of Proof check out the reviews on this site, however if you do, please remember that service can make or break your restaurant.  It doesn't matter how great the food is that you serve, if you do not provide good service, customers will not want to come back.
",1,8/30/2009,"Alexandria, VA",False,True
2318,Proof Restaurant,/user_details?userid=HVyLho6l6qW6nstqt3EMWQ,"Refused entry because I wanted to have a drink outside on their near-empty patio (but not dinner). If I wanted a drink, I could have one at the bar ""but only if you order food."" 

Give me a break.
",1,5/3/2010,"Washington, DC",True,True
2319,Proof Restaurant,/user_details?userid=7836h-iURvbRMqMIJQCBSg,"OVER-RATED!! Very over-rated for basic food, go spend your money somewhere else, there is many other places to choose from, especially in the china-town/penn quarter area.  I have lived in DC for 20 years and dine in many different restaurants often, everyone told me to try this out, I give it a low rating as I think its just a basic american food restaurant with pretty much just a cool interior, other than that the food is basic.
",1,6/30/2010,"Rockville, MD",False,False
