,rest_name,username,review,stars,date,location,repeat,dmv
1142,Barcelona Wine Bar,/user_details?userid=B31I9YuOfLRhsZN7TQucQw,"Went here with 5 friends for my birthday dinner. Starting with the good - this place has great food. No questions. We did about 12 tapas between 6 of us and it was more than enough and amazing. The ambiance is great - we were seated outside on a rather chilly Oct night but between the heaters, the fireplace, and blankets we couldn't complain. After my friends notified the waiter that it was my birthday, they did give us a lovely dessert and shots on the house. Now the not so good - our reservation was for 7:30. We did not get seated until around 8:20-8:25. I'll give them credit - they brought over snacks and a round of sangria but an almost hour wait with a reservation is kind of nuts. When we considered going elsewhere, the manager told my friend ""Don't worry, we'll take care of you. You'll have a great time,"" which we took to mean maybe some free drinks or a discounted tab. Well, that didn't happen (maybe wishful thinking on our part) - nothing was discounted or provided outside of the birthday surprise which my friend asked for (and then had to remind them about after we sat after our meal for 20 mins). Our waiter forgot one of our dishes and when we followed up about it with the manager (he stopped by to see how it went) he also seemed to forget. It wasn't until we asked another waiter did it turn out that the original order was never put in. If the food (and the red wine sangria) wasn't so good, I would have not considered coming back. But maybe next time I'll just sit at the bar :).
",3,10/26/2016,"Washington, DC",False,True
1177,Barcelona Wine Bar,/user_details?userid=kKiUkJubrKyu49TdBQ4REQ,"Barcelona is a nice space, and I'm sure the patio would be wonderful in the summertime.  However, I wasn't overly impressed by the food.  There are definitely much better tapas in D.C.  The service was decent for how busy it was.  The sangria is not particularly good, but the happy hour Malbec is very good. 

We had the kale salad and asparagus, both of which were kind of 'blah.'  The hanger steak gets rave reviews... are people just wooed by the sauce?  The steak itself was very chewy.  The beets taste like canned beats plopped on a plate with a stingy amount of cheese and some walnuts.  The figs with chorizo was probably my favorite dish, but even that was not out of this world.
",3,3/21/2014,"Washington D.C., DC",False,True
1185,Barcelona Wine Bar,/user_details?userid=feWchfzzJURTyx1lQ0rRdQ,"This place is way too busy to be dealing with a manual pencil list of walk ins. The wait time is factored in in an odd way. 

Walk in 
And reservations

... Ok, so we walked in, and they have us a hour and a half wait. So we decided to wait but just wait in another bar. 

2 hours later no text, no call? So we closed our tab and headed back. The man dealing with the list was frantically looking through the list of names as I saw that my name sat between an entire page of crossed out names. He assured me that we needed to wait 45 additional minutes and then we can get a better idea of the seating time. 

Excuse me? You got to be kidding me! My girlfriend walk away as I stood there thinking of what to do next. I walked right back in there and told that man, I wanted to speak to his supervisor....

5 minutes later we got a seat. Holyyyyyy shit. 

After that it was all uphill believe it or not. The waiter was ironically from my hometown and we went to the same HS!!! Small world! We were so hungry we ate so much that by the time the main meal came we each took a bite and took it to go. 

Food was good but that wait time has to go! There's too many tables here, and tho I do understand that it is busy and popular, they need either better training on the waiting list, or do something more efficient, like invest in a computer system.
",3,5/29/2014,"Bellmore, NY",False,False
1193,Barcelona Wine Bar,/user_details?userid=AyQMUKPcWF7txOkEAQ2v0A,"Food is ok, nothing special. Certainly not worth the price. Food down the street at Estadio is FAR better. Drinks are just ok as well. Aesthetically it's nice, but almost copies Estadio to an extent.

It's the newest DC hot spot...but hype is hype...and it will die down. At least they have the patio -- their saving grace. So on the nicer days it will be a draw for crowds, as there isn't much else in that area with outdoor seating.

Basically, just go there if your friends are already there, or if you can snag a seat outside on a nice day. Otherwise, move along. Unless you want a place to be seen by typical DC douchies in suits and ties pretending to be big time on the hill or world bank or whatever...then check it out.
",3,2/13/2014,"Minato, Japan",True,False
1194,Barcelona Wine Bar,/user_details?userid=aMgWizGnIJIxx6MkfbbduA,"Sorry Barcelona, I still love coming and you are still my favorite spot to see and be seen, but service lately has really slipped, and even some of your signature items have been hit or miss. At brunch on the patio the other day our server had two tables. We were his first. He forgot we had already given him our order, then brought the wrong order, and never brought anything to stabilize the wobbly table despite noting it twice. Bloody Mary bar and hostess was divine, but didn't make up for complete misses on the basics.
",3,5/18/2015,"Washington, DC",False,True
1201,Barcelona Wine Bar,/user_details?userid=LYeyEO6gvwFS3VC8V4joow,"I enjoyed my meal at Barcelona.

At least, I think I did.  I don't remember all that much because I spent an HOUR AND FORTY FIVE MINUTES at Le Diplomat next door, drinking my feelings and waiting, waiting, waiting.  I haven't checked my phone that much since my early 20s when I went through my ""I have a pseudo-boyfriend who won't commit and I'm too insecure to drop him"" phase.

You're a hot new restaurant, you're too cool for reservations - I get it.  But seriously - don't have a wait list and ask people for their phone numbers, because you're tricking people into believing that you will call them when a table opens.  Which no one did.  

Two hours and several cocktails later, at 10:30 we saunter back in and there are SO MANY TABLES, we can be seated immediately!  Why didn't you call us?, I ask.  Oh, I forgot babe, says the host.  

""Babe"". That's pretty funny.  When I called earlier to see if they take reservations (they don't), he also called me babe when he told me he'd see me later.

Anyway, the food was pretty good and the service was great (although the servers were flown in from their Boston restaurant for the opening weeks so they were already pros).  We had some meatballs, some brussels sprouts, some other standard tapas fare.  They gave us a tapas token at the end to entice us to come back, like it was a Dave and Busters.  I found it in my clutch the next morning and laughed.

Still, it was a fun vibe and the outdoor seating area looked really nice.  I'd come back, although I think I'll hold off until it's a few restaurants removed from being the new guy in town.
",3,11/19/2013,"Arlington, VA",False,True
1214,Barcelona Wine Bar,/user_details?userid=7B0qOJ6mT3tbYtY5-6v8rg,"I know most people are going to tell you that Barcelona is the place to be and that all the cool kids are going here, but I don't know if I thought it was worth all the hype. I walk by and always see a huge crowd, but never wanted to wait- so I went for brunch one day and it was... fine. Not amazing, not awesome, just fine. I think the sangria was so-so as well. In conclusion, go to a place where you don't need to wait and enjoy yourselves. Don't always get enticed by the hype.
",3,6/29/2015,"Washington, DC",False,True
1218,Barcelona Wine Bar,/user_details?userid=A4HjuMo-QgWxsCxXiV5i0A,"Came here on a late Friday afternoon and were so thankful that they were serving food. As you may not know, DC is notorious of restaurants closing around 2-5 PM. Barcelona had an amazing outdoor seating but we all decided to sit inside. We were looking to have a light late lunch and ended up getting almost every single tapas on the menu. The charcuterie selection was exquisite. 

They definitely had a variety of selection of small plates from cheeses, empanadas, chorizo and eggs, calamari, olives, etc. I thought the food was delightful, fairly priced and the drinks were great. We did notice that some of the food items took forever to come out. We had several wait staff come around to check up on us so we weren't quite sure exactly who was serving us. 

The manager on duty was attentive so that was a great. As for authenticity, I'm not quite sure it's there. Every time I visit DC I find myself feeling somewhat blah about the food/restaurants. I'm not saying Barcelona left with feeling blah but it was one of the more decent places I've eaten in that city. I think I would come back again because my experience wasn't horrible.
",3,4/15/2014,"Philadelphia, PA",True,False
1225,Barcelona Wine Bar,/user_details?userid=fqW3HKJx_PLQli9JxLYWbQ,"Don't have a ton to say just yet since we were just there for a quick Happy Hour. Crowd is never going to be slow there -- outside or inside so make sure you are prepared to gather at the bar for a bit or hang out at one of the other spots on 14th. You can't go wrong since there are a number of other spots right within a few blocks. Will go back and try some of their eats sometime soon.
",3,5/4/2015,"Alexandria, VA",False,True
1226,Barcelona Wine Bar,/user_details?userid=Fxu_A-VKq1EbjXy1wCdjNg,"Decent food. Very friendly and attentive staff. Gets very crowded. Great beer list while at the bar waiting for a table.
",3,1/25/2015,"Miami, FL",False,False
1231,Barcelona Wine Bar,/user_details?userid=MUFFfSOJjKdcmDfboch_SA,"The food was good, or wait staff engaging and helpful, but my god the wait was a killer. We made the mistake of making a reservation on a Saturday night, and ultimately weren't seated until an hour and a half after our initial reservation time. I can understand getting slammed and have slow moving parties, but our major frustration was constantly being told that out wait would just be a few more minutes, when clearly that was not the case. After making a bit of a fuss, management was very apologetic and went out of their way to make sure our dining experience was enjoyable once we were seated but the experience made me think twice about going back. 
Once seated the food and staff were excellent, our server was attentive and the sommelier very helpful. Dominique in the front of house was also very receptive to our frustration and went out of her way to ensure our experience improved. We were particularly fond of the Brussel sprouts, lamb chops, and the squid ink fideo. 
All in all we'll probably be back- but on a week night.
",3,1/18/2015,"Frederick, MD",False,False
1236,Barcelona Wine Bar,/user_details?userid=z4mX5rbtxDqeAucv11ljJg,"I visited Barcelona with my husband to celebrate his birthday.  We had a 7:15 reservation but didn't get seated until 7:45 (a Thursday night).  I requested that the bar provide us with drinks on the house while we waited.  The host was more than happy to accommodate us.  

The table setup was unfortunate.  There were too many guests squeezed into the dining room, making it overcrowded and noisy.  Tables were also too small.  It was almost impossible to fit more than two tapas on the table. 

The waiter offered to provide us with a complimentary dish but this didn't happen as we found out when we received the bill.  

The waitstaff was not as knowledgeable about the food of the wine list as I had expected.  Yet, they were amiable and tried to make the most out of what was a bad situation.

The food itself was mediocre.  The duck was overlooked but had good flavor.  The hangar steak was undercooked and had way too much horseradish. The tuna lacked flavor.  The cheese selection was the best part of the meal.  Disappointed as we were leaving, the host gave us two drink tokens for the future, but I'm undecided if I'll ever use them.
",3,6/1/2014,"Washington, DC",False,True
1243,Barcelona Wine Bar,/user_details?userid=QWnUgSxCeup2_8n75DpjQg,"Beautifully decorated restaurant with insanely hot ambiance. If you are looking for a quiet place to eat, do NOT go here. The restaurant was filled with mostly beautiful women. So if you are a single man looking to meet attractive women, then come here. Wine list was extensive. We had 2 bottles that were recommended to us in the $150-170 price range, and enjoyed both. The food is okay. The service is okay, unless you are a big spender, then everyone is taking care of you which we appreciated. Will I go back for drinks with friends? Absolutely. LOVE the scene. Will I go back for food? Ehhh. Overall, it needs some improving food wise, but everything else is great. Hopefully they will incorporate some live music at some point, especially when the weather gets nicer.

Side note: I visited on a Tuesday night and Wednesday night. Tuesday had a good scene. Wednesday had a GREAT scene.
",3,1/30/2014,"Washington, DC",False,True
1298,Barcelona Wine Bar,/user_details?userid=A4HjuMo-QgWxsCxXiV5i0A,"Tough decision but have to go with a three stars just because of the competition within the DC for Spanish tapas. I think other restaurants have better food, but I think it is hard to beat the atmosphere. It is a cool place to be - 4 stars for that. 

Great selection of wine and drinks- they make a great mojito.  Hangar steak and Brussel sprouts were the stand outs. Wouldn't go for the paella. They have amazing bread!

Difficult place to get in with the crowds, fun spot for drinks and small plates with friends Recommend  it.
",3,3/12/2015,"Skillman, NJ",True,False
1303,Barcelona Wine Bar,/user_details?userid=16PLALoTc2iwpX9GuGU-0A,"Food was good but overall experience was disappointing given all the hype.  We went on a Thursday for my office holiday party in December, and they squeezed us in since my boss talked to the owner a few weeks prior.  We asked for a round table, which they assured us, but when we arrived we were seated at a rectangular table after waiting for ten minutes for a reservation we were ten minutes late for.

The service was horrific.  The fat waiter forgot our drink orders, and then finally brought the last couple after 20 minutes and two reminders, and then let me know they were out of the beer I had ordered.  Food was good, but not spectacular after experiencing Spanish cuisine in Madrid and Barcelona.  Check it out, since I hear it's good (excited for the patio area in the spring), and I hope my experience was just a one-off.
",3,1/30/2014,"Washington, DC",False,True
1304,Barcelona Wine Bar,/user_details?userid=_m5Y25JU4sX-vGHSQArdRw,"The service was slow. The food was good. I was very intrigued by the Bloody Mary bar. Kind of pricey but normal for DC brunch. I'd like to go back.
",3,1/26/2015,"RICHMOND HILL, NY",True,False
1322,Barcelona Wine Bar,/user_details?userid=dKsuENIa4_cvJBe6K3pX5A,"Nice spot on 14th. Food is a solid 3 star, it's a chain restaurant so it's consistent but not the best tapas you will have. But nothing bad either which is definitely nice.

Service is actually pretty bad. Very disappointing actually. They only need to walk a block south to Diplomate to learn what good service should look and feel like.

Waiters here are not bad, some are actually very friendly and a few even knowledgeable. 

Bartenders are the worst. What a pretty bar in a great location and how sad that management chooses to staff the bar with incompetent, rude, inattentive bartenders. 
Please Please hire some better bartenders, you would make so much more money at the bar. Kick out these bartenders and just some of your own waiters behind the bar. Even that would be a good start.

So definitely go here if you can't find a table or a bar spot at Diplomate but definitely grab a table that has waiter service, don't waste your time with the amateurs behind the bar.
",3,7/26/2014,"Washington, DC",False,True
1333,Barcelona Wine Bar,/user_details?userid=9KbmraDbILYiSFob9GH5Pg,"Been here a number of times. Good drinks, good food. Unfortunately it's hard to enjoy the positives because it attracts basics and douchebags like flies on excrement. Every time I've been here, without exception, I've left with a bad taste in my mouth. Won't be returning.
",3,10/23/2014,"Barcelona, Spain",False,False
1337,Barcelona Wine Bar,/user_details?userid=ZGD2iACJ_Jjz6Byt6f-R8g,"This place is 5 stars for the atmosphere, but 3 stars for the food. We got a selection of meats and a cheese to start, which were good, then went on to the tapas. The pulpo (octopus), spicy eggplant, and jamon croquettes were all ehh. We did really like the skate wing and the hanger steak. It was great to be able to sit outside on their beautiful patio (make reservations this place is always packed), but if you want good tapas, head to Estadio.
",3,9/28/2014,"San Francisco, CA",False,False
1338,Barcelona Wine Bar,/user_details?userid=A4HjuMo-QgWxsCxXiV5i0A,"Good service! Nice food. Brunch does not have much options though.
",3,10/6/2014,"Tysons, VA",True,False
1340,Barcelona Wine Bar,/user_details?userid=6a1F4kQZzAkR4My6eHUkig,"2.5 Stars for Food, 5 stars for atmosphere.

Tapas places are the new in-thing on 14th street, and Barcelona definitely looks and acts like they could put the others out of business. The atmosphere, patio, bar scene, and ambiance of this place was really great. The place was suuuuuper busy on a Thursday night, but we put our name in, got a drink next door, and came back in an hour. Wait staff was friendly enough, nothing unpleasant though nothing notable. The waitress seemed VERY busy and spent the minimal amount of time with us as possible.

The food didn't impress us at all. All but one of the dishes we ordered were met with a shrug. Nothing we had was bad, but nothing made me say wow. Honestly, most of the dishes I could recreate at home ... not something I usually say about a tapas place. The menu is very extensive and looks very impressive, but the 5 items we ordered were a bit of a let down. Good wine selection.

Summary: Good, not great. With such stiff competition in DC, I'd skip this if you're looking for great Tapas, but check it out for the atmosphere. Personally, I'd go to Estadio for Spanish tapas before returning here.
",3,1/3/2014,"Colorado Springs, CO",False,False
1342,Barcelona Wine Bar,/user_details?userid=z8wX2LUWs8S3FZlIYcrRcA,"So I really wanted to love this place --- and I do for drinks and their amazing courtyard patio that's a great spot for people watching. That said, their tapas dishes were fine, but there are better executions of those dishes at other tapas restaurants right on 14th Street and throughout DC. That said, I did enjoy their charcuterie and cheese boards -- the meat portions are hefty and they are really a delicious accompaniment to drinks. Their Spanish wine list is equally impressive and allows you to try out wine from multiple regions of Spain. Overall, I'd return here for drinks and light fare. If you can score an outdoor table while the weather is nice, I'd take it in a heartbeat.
",3,9/14/2014,"Washington, DC",False,True
1359,Barcelona Wine Bar,/user_details?userid=o2YkmLspg1FR3cR9uuG2RQ,"This place was recommended by a few friends for the ambiance and food but unfortunately it did not live up to its expectations. We ordered the Lobster Paella which was drier than normal Paella's I've had before in Europe. The mushroom with goat cheese was super salty and the drinks were not that amazing either. The service was very slow and two waiters kept switching to serve us. One of them failed to mention that they ran out of the hangar steak we ordered and the other never brought out our cheese plate. Overall, disappointing experience and I wouldn't waste my time on their food. I guess it would be okay to grab a few drinks at the bar and head on over someplace else for dinner.
",3,12/31/2014,"Vienna, VA",True,False
1375,Barcelona Wine Bar,/user_details?userid=ers13ILG19PNfqoKrg_XXw,"Okay, let's get to the chase...

Pros:
- Delicious food (Recommendation- empanadas, but honestly all their small plates are great)
- Wine (Recommendation- come on 1/2 price wine nights so you can pair it with your meal)
- Bar (Recommendation- try their sherry and mixed drinks)

Cons:
- Horrible service (with or without a reservation)
- Make sure you double check your food (I've been here mult. times and the quality/freshness of the food hasn't been consistent) 
- Make sure you get there early for your reservation because it's either a hit or a miss with the hostess (usually a miss)

Overall:
- Great food and drinks
- Good place for small/large gatherings
- Would not recommend bringing a date here (loud surroundings)
",3,11/29/2014,"Great Falls, VA",False,False
1392,Barcelona Wine Bar,/user_details?userid=oiMjwtx5hcDne8R-gi-T_A,"We were excited to see so many people outside in 40 degree weather! The place must be outstanding right? The bar area was super crowded which was fine with us. We slid in our drink order and couldn't believe the lack of alcohol in those puppies. We decided not to pass judgment and ordered another -  Summer Sling and a drink with bourbon. A COMPLETE waste of money!! The food was delicious but the drinks were a joke! I didn't ask for ice water people!! It was apparent why everyone had wine and we were the only suckers that ordered mix drinks. If you go here do yourself a favor.. skip the mixed drinks and stick to the food. We will be back in the summer but I definitely won't waste my heel time in cold weather. I'll pass..... Instead we'll go next door to M Cafe order the flatbread and have drinks that are worth the money. I would suggest that you overlook the hype and give M Cafe a chance. Save your Barcelona coins for the summer!
",3,1/31/2014,"Washington, DC",False,True
1402,Barcelona Wine Bar,/user_details?userid=FaiqMZed5jxAUI-_lhmYqg,"I went here the first time in January 2014 and loved the food. The empanadas were tasty and the wine we selected perfectly balanced the rest of the meal. I recently went  again and thought the service was great and the food was decent. I suggest skipping the Chorizo figs and the snap peas dishes, both were just not what I was expecting. They were both too sweet and bland. I still recommend the beef empanadas!
",3,5/12/2014,"Washington, DC",False,True
1403,Barcelona Wine Bar,/user_details?userid=6l4RrvrBuaKKwIoTShYd5Q,"Great ambiance.  But it's definitely ,more of a restaurant than a wine bar.  The food is mediocre though service is friendly.  The bartender couldn't tell us much about the wines.  I would go for a pre or post dinner drink but not for an evening.
",3,9/24/2014,"Washington, DC",False,True
1407,Barcelona Wine Bar,/user_details?userid=cmBAvyNQoHl-A91uuX1azA,"Completely overrated. Foods were not bad, very pleasant, but not special at all.. Decor's really nice, I really liked the outdoor seating.. however, I can go somewhere else for that kind of price to get more food ( at the same level) I've seen several tapa places like this in DC and cheaper. Barcelona was good, but not THAT good. I doubt I'll go back anymore haha.
",3,4/21/2014,"Fairfax, VA",False,True
1408,Barcelona Wine Bar,/user_details?userid=mpzR--CF62Xd8teJhe-EoA,"I am coming from the state where this restaurant first started (in Connecticut where they now have 6 branches), and after coming to this branch in D.C. with similar expectations, I've been nothing but completely put off by the front staff here.  Every time I come in (even with reservations) the staff who table individuals right at the door have treated guests like crap.  I understand that restaurants are busy and that you have a very long wait, and yes I really don't mind going to the bar area to wait to be seated, but the manner in which the staff direct guests to the area has been nothing but snooty, high-nosed, and in drastic-need of replacement.  I always hope to see the manager there (the shorter guy with the beard) who ALWAYS ALWAYS treats us with respect and courtesy which is what I have experience with of this restaurant from CT.  There is a very clear difference in the way the manager treats the guests coming in waiting in line vs those who flip that front page back on their clipboard to tell you have 2 hours to wait.  I would urge everyone who reads this post to note these differences too as this has occurred to me on more than one occasion where the front staff will blatantly say, ""oh, we have an hour and 45 minute wait, you can wait by the bar"" while the manager would willingly come up and ask if we've been helped and he'll see if there's anything he can do.  If not, that's fine, it's really just the manner in which you treat your guests that make guests feel like they're in an appropriate dining establishment.  This restaurant really needs to replace the people at the front.  Asides from these people; the manager is amazing, and the waiter I've had several times in a row (somehow) has been amazing too; bringing bread pretty quickly and has been around to ask questions and take our order pretty quickly too.  I give my home Barcelona restaurant in CT a 5/5 stars, I am giving this one a 3/5 because of the front-staff.  I would continue to give 5/5 for the food which has been excellent, the manager (yes, he deals with super long lines as well), and the excellent wait-staff.  I avoid this branch now because I feel embarrassed bringing friends here unless if I've made reservations at least 1 week before and then to double check and call in advance to see how their line is moving so as to not get the brunt of the front-staff.  Also, their seafood paella is 5/5.
",3,4/30/2015,"Houston, TX",False,False
1410,Barcelona Wine Bar,/user_details?userid=bDLSarS7CO7ZxhaPLwfOIA,"The place, location and ambience are awesome, and so was the service. But the brunch menu left more to be desired, especially the price tags of the options listed. A tapa sized salad should not be $15, especially when the most expensive item on the plate is either an egg or a couple of pieces of sardines.
",3,2/7/2015,"Arlington, VA",False,True
1420,Barcelona Wine Bar,/user_details?userid=_dtdNxgeCgtJm0Cc7NotaQ,"ALways pack I dont know why I never really eat her only stop in for drinks every now and then. I might have to try the food one of these day. Otherwise all good to me just wish it wasn't so crowded but then that a good to so I get it.
",3,8/26/2015,"Washington, DC",False,True
1428,Barcelona Wine Bar,/user_details?userid=n9G14wIFvArCNhPwDct7hA,"Great location, design, fun place all around. Love variety of tapas and wine list. Would be a 4 if the bartender knew how to describe a single glass of wine on the menu. Pretty shocking given that this is a wine bar.
",3,10/23/2013,"Washington, DC",False,True
1461,Barcelona Wine Bar,/user_details?userid=RTrjpjGCb2sUsmJfdnobEg,"Good addition to the 14th Street corridor. Barcelona is a ""minichain"" - I've been to their locations in New England, and it's a good formula.  The fact that you can go to the exact same place in Connecticut doesn't detract from the fact that it has good food, wine, and ambiance, if a bit pricey (it does have a great patio, sadly, nearly impossible to get a seat when the weather is nice).

Lately, I've been less happy with the the food - the other night we got some paella that was so salty my friend couldn't eat it.  The fact that it was delayed from the kitchen, and they accidentally made the wrong size, made the whole experience kind of disappointing.  I'm inclined to instead go down the street to Estadio for Spanish food or to one of many good wine bars in town (Cork on 14th, Flight in Chinatown).
",3,2/21/2014,"Washington, DC",False,True
1467,Barcelona Wine Bar,/user_details?userid=OGZE0kBeN6i5-lJO3z-mTA,"I enjoyed most of what I ordered. I don't really have a complaint about the food, it was generally what I expected. I am just not into paying that much for something that is good but not great.
",3,2/9/2015,"Roanoke, VA",False,False
1478,Barcelona Wine Bar,/user_details?userid=A4HjuMo-QgWxsCxXiV5i0A,"I certainly was hoping my meal here was going to justify the two times I quit waiting in line out of hunger and went somewhere else. A group of girlfriends joined me for a wine tinged feast of tapas, we ordered everything. The plating was nice, the seasonings were off on everything. The chicken was a good, but everything else on the plate was bland.  In fact everything besides the chicken was bland. The menu sounded spanish, certainly, but the flavors were anything but.  The steak was cut with the grain, the  pork shoulder was chewey, the branzino was dry and clearly overcooked. The ingredients were clearly fresh but failed from poor execution and concept. Id go back for pricey wines bc it is a hummin spot, maybe even give them a second shot.
",3,4/9/2015,"Washington, DC",True,True
1481,Barcelona Wine Bar,/user_details?userid=bXrxwYn9qKHHw77gV1yDoA,"I give the owner credit for trying hard. And I can see that the staff behind the bar, who are crazy busy, are somewhat trying too. They kinda dropped the ball, though.

Yes, it's a pretty place. But if you're going to spend $ on decor and ambiance, you've got to invest in your food. The food is mediocre. The lamb (?) dish was good, and the bread was good; the brussels sprouts were ok, and the octopus dish was a miss. The octopus dish could be enhanced with more multidimensional flavor (it falls flat)-- the octopus and celery should also be cut differently to bring out more texture as well. 

So for now, this isn't a place I'd go to for food, which means I'd have to be coming for the ambiance or something else. But given the crazy crowds, that's kind of a hard sell.
",3,11/14/2013,"Washington, DC",False,True
1486,Barcelona Wine Bar,/user_details?userid=uuTqstvtGPKjSyz1rDx-1Q,"Underwhelming. We got a selection of seven tapas, which was a good amount of food for the two of us. Everything was reasonably well-prepared, but none of the flavors really worked for me. The best thing we had was the hamachi crudo, but even that had an overly-sweet mango puree that overwhelmed the flavor of the fish and the citrus marinade. We also enjoyed the patatas bravas, but come on - it's fried potatoes. Nothing to write home about there. The worst was the mussels, which were downright bland, and a few (fully open) even undercooked.  The upside is that I was pleasantly surprised with the bill - even with a bottle of wine and two coffees, we were around $100, which is (sadly?) on the reasonable side for small plates these days.
",3,1/5/2015,"Northwest Washington, DC",False,False
1495,Barcelona Wine Bar,/user_details?userid=xv3sEuAmQTwORrDQOx9g5w,"I thought Barcelona was alright. There is always a long wait and I finally decided to wait it out do my expectations were high. Ordered a meet and a cheese and thought it was good but way over priced for what we got. Ridiculously small amount of meat and a slice of cheese.  Some of the other tapas plates were delicious like the mushrooms and goat cheese dish.  Ordered the rabbit and sausage paella for meal. They accidentally brought us the seafood one. We ate that while we waited on the right order. The seafood one was terrible I thought. All the clams and mussels were dry and not a lot if flavor. The other paella was okay. Nothing to write home about or wait an hour for a table for. Service was good except they said it would be 30-40 minutes and it was More like an hour and fifteen minutes. Monday was half price wine night do that was great, but no one even told us. We just saw when we got the bill.  I would go back but probably just get some small plates.
",3,7/2/2014,"Washington, DC",False,True
1496,Barcelona Wine Bar,/user_details?userid=jbEWODjcislmpY3gNQSGxQ,"Went there tonight with a friend for a catch-up. The service was a bit off, the server constantly asking if we were finished with our dishes. Not sure if they were trying to flip tables quickly, but definitely didn't give a relaxed vibe. One of our menu items didn't arrive, we were charged for it. The server removed once I brought it to her attention without a problem.
",3,1/14/2015,"Arlington, VA",False,True
1498,Barcelona Wine Bar,/user_details?userid=A4HjuMo-QgWxsCxXiV5i0A,"It was decent - food, service, wine, cocktails.

Not nearly decent enough to warrant the wait at 5:30pm on a Sat nor the line out of the door when we left at 9pm.

Don't get me wrong, it was good.  But forgettable: just another small plate joint on 14th Street.   

I'd rather go to Estadio.
",3,11/24/2013,"Fairfax, VA",True,True
1500,Barcelona Wine Bar,/user_details?userid=D5EoGKWcaQfHZOep1A3V7Q,"This place is overhyped in my opinion. We tried to go here our first night in DC and asked how long it would be for a table outside for two people. The host informed us that due to the restaurant's popularity they don't allow indoor/outdoor preference, but the wait would be about an hour. We were starving by that point so decided to pass. However, the next night we ate a late afternoon snack in preparation for having to wait at this place (since they only take reservations for before 6 pm). We figured since the place seemed  to have a pretty significant fan club that it would be worth the wait. So we waited an hour and a half at least. We noticed some tables clearing outside in the patio so my husband approached the hostess to ask her if we could possibly get a table out there. Before even being able to ask her about sitting outside, she asked him to grab me and said our table was ready, making it apparent she had forgotten about us. I asked her if it was possible to sit outside as there were open tables and she said there were people ahead of us that were waiting for those. But wait a minute, last night we were informed no preference was given for indoor or outdoor. I guess unless maybe you slip the hostess money? We were seriously put off by that, and from that point on we wanted to either be blown away or we weren't going to be happy. The indoor restaurant is loud, the tables are tiny and super close together. I enjoyed an ass in my face for half of the meal from the next table's server. Our service here was pretty great I will say however. He made awesome suggestions, was efficient and friendly, and took great care of us. The food was good, but it did not blow either of us away by any means. Our favorite however was the mushrooms with goat cheese. I would come back here sure, but I wouldn't wait that long again, or at all for that matter, it just wasn't worth it.
",3,5/7/2014,"Anchorage, AK",False,False
1508,Barcelona Wine Bar,/user_details?userid=xW29OAdV6fnRnPRy5AqFwg,"Amazing Place if you can go during non-rush hours. It's great food and drinks, however they really allow the bar area to get overcrowded to a point it is uncomfortable. When a bar area gets that packed, it actually is more difficult for guests to get drinks, so they are also loosing money. They need to somehow fix this, and I would go more often and recommend it more.
",3,11/10/2014,"Washington, DC",False,True
1516,Barcelona Wine Bar,/user_details?userid=1jS-xWIzykDz8SgDL05zpQ,"The service is great, atmosphere is fun, and the food is just okay. Good spot for meeting up with friends to socialize.
",3,8/2/2014,"Baltimore, MD",False,False
1526,Barcelona Wine Bar,/user_details?userid=gq5W-S8DzxfJj3CLr5QvXQ,"Wasn't really impressed. If you like waiting for a table for 1hr30mins and then getting mediocre service this is a place for you. Design of the restaurant is great, we enjoyed our food, I recommend the hanger steak, fried calamari and braised ribs.  We order a cheese plate and no one bothered to explain what each one was. Our server only checked on us twice while the hostess did a better job of following up with our table. I'm a fan of Boqueria will be giving my business to them. Barcelona will not be my first choice for dinning on 14th St.
",3,5/9/2014,"Washington D.C., DC",False,True
1536,Barcelona Wine Bar,/user_details?userid=O0Tp9qlqAFwG_TCjHBtQig,"I've been twice. On my first visit, just two people, they hovered over us as we ate and hurried us out. We both left saying how weird it was. Then, last evening, we experienced significant delays getting seated for our reservation as part of a birthday party. Upon seeing my review I posted here, the staff at Barcelona apologized to him for the experience and offered a generous credit back on his bill. Their taking responsibility was very much appreciated.
",3,12/16/2013,"Washington, DC",False,True
